"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",71689,253290901,253362590,1353479.69139,4357501.4568,5710981.14819,8450083,25075.05
"BANKNIFTY",22406,4074852,4097258,439320.3688615,311368.72963,750689.0984914999,1334169,55725.9
"BSE",52694,464011,516705,472066.5585,78814.99155,550881.55005,108432,2330.1
"RELIANCE",42074,342405,384479,300865.7586,21354.82055,322220.57915,443116,1424.3
"ETERNAL",28153,72324,100477,220834.9522725,7540.7933375,228375.74561,160454,321.5
"HDFCBANK",18736,72114,90850,206082.15628,5159.3267,211241.48298,277987,1990.5
"ICICIBANK",18451,79763,98214,186881.91949,5899.57886,192781.49835,211372,1444.7
"TCS",30992,258857,289849,168726.22795,11191.5764625,179917.8044125,355623,3100
"INFY",28469,162221,190690,170913.7582,8815.27472,179729.03292,316187,1495.5
"MIDCPNIFTY",5851,747195,753046,106648.372782,71746.262378,178394.63516,160317,12919.3
"ANGELONE",22346,148652,170998,144326.80135,16486.8458,160813.64715,34275,2546.1
"INDIGO",16051,67354,83405,146218.109415,5916.073095,152134.18251,80553,6094.5
"BHARTIARTL",16149,52387,68536,148701.865905,3111.1949,151813.060805,162066,1930.1
"AXISBANK",21939,42666,64605,149156.6745,2420.3280625,151577.0025625,231487,1077.1
"SBIN",22967,148554,171521,143177.5149,6952.4304,150129.9453,277333,824.05
"HAL",19519,214254,233773,131661.463545,14741.89893,146403.362475,172398,4478.7
"MARUTI",16472,319431,335903,117666.02441,13095.67323,130761.69764,269007,14280
"TATAMOTORS",21180,163793,184973,117248.90656,12291.35416,129540.26072,210086,685.2
"JSWSTEEL",16933,19475,36408,124262.28954,1413.888885,125676.178425,90276,1069.3
"BAJFINANCE",17378,80809,98187,116970.4131,6126.613725,123097.026825,194077,895.3
"BEL",9473,63472,72945,101613.759495,7181.77257,108795.532065,91820,374.25
"KOTAKBANK",13168,30999,44167,106683.3026,2099.71068,108783.01328,124718,2019
"MCX",9478,104120,113598,95600.764625,11498.6882375,107099.4528625,45802,7928
"HEROMOTOCO",12598,137212,149810,96388.32246,9909.57324,106297.8957,109831,5109
"M&M",14662,87013,101675,99513.6232,6318.662,105832.2852,170688,3377.5
"CDSL",12416,116079,128495,93286.4236775,11233.1828975,104519.606575,51518,1569
"INDUSINDBK",18185,49149,67334,98382.51332,3400.09971,101782.61303,128146,767.6
"PAYTM",9720,73164,82884,87516.069355,10614.66236,98130.731715,74921,1247
"BAJAJ-AUTO",13749,147298,161047,90096.4533675,7508.088105,97604.5414725,81970,8690
"HINDALCO",9574,22970,32544,94986.67374,2145.7212,97132.39494,62056,707.05
"NTPC",18145,107001,125146,92289.37605,4796.0562,97085.43225,135655,338.5
"JIOFIN",11431,45761,57192,87699.54331,4128.060525,91827.603835,99174,324.05
"LT",13198,90734,103932,83904.6727225,4614.6031925,88519.275915,143625,3619.5
"AUROPHARMA",13815,34987,48802,79573.937355,2492.63575,82066.573105,62123,1041
"GLENMARK",10698,29752,40450,78439.13775,2485.423425,80924.561175,39454,1942
"TVSMOTOR",6542,42642,49184,74374.927795,4255.5646,78630.492395,47552,3275
"HINDUNILVR",9255,84987,94242,73581.17811,4343.95023,77925.12834,100521,2640
"ITC",11327,83959,95286,73676.2632,4149.47344,77825.73664,129500,406
"BAJAJFINSV",7005,62484,69489,69761.94765,5956.4939,75718.44155,58478,1978.6
"ADANIENT",9187,39140,48327,65852.81148,5289.56493,71142.37641,121779,2373
"LTF",6598,30943,37541,65114.0119586,4840.3454736,69954.3574322,24914,221.7
"COFORGE",10134,46297,56431,65212.8060375,3991.0043625,69203.8104,57119,1725
"ASTRAL",10181,70320,80501,61703.310925,5566.7215275,67270.0324525,35266,1420.5
"WIPRO",8594,25645,34239,64554.7059,2098.0311,66652.737,88232,250.4
"MAZDOCK",11449,73971,85420,56324.0186425,5758.7720575,62082.7907,42289,2757.5
"TATASTEEL",6559,28821,35380,58578.4276,2978.866,61557.2936,68884,161.29
"INDHOTEL",7108,40561,47669,57124.3474,3146.4745,60270.8219,43269,796
"PRESTIGE",7067,59292,66359,52826.62401,6761.6037,59588.22771,22800,1637
"PFC",10221,45909,56130,53873.49344,3989.47718,57862.97062,83338,399.9
"DLF",8374,46478,54852,53861.885715,3878.8441725,57740.7298875,82483,774
"INDUSTOWER",9333,19992,29325,55529.0006,1719.81452,57248.81512,71943,347.75
"UPL",5796,14477,20273,55842.091438,1188.0508565,57030.1422945,42130,713
"DMART",7686,38058,45744,53990.34549,2489.878305,56480.223795,61640,4694
"DABUR",8313,35117,43430,54403.769625,1819.032,56222.801625,31794,516.95
"ABCAPITAL",5849,25190,31039,52492.5573,3205.47843,55698.03573,31300,290.85
"LAURUSLABS",3373,18489,21862,50662.04986,3281.81192,53943.86178,23107,888.35
"IDFCFIRSTB",8055,11140,19195,52903.46103,966.5282725,53869.9893025,66818,70.09
"GODREJPROP",8298,72712,81010,47289.0004675,6165.176765,53454.1772325,54477,2056
"ASHOKLEY",7657,30204,37861,50714.176,2184.693,52898.869,43753,130.95
"HDFCAMC",5733,29593,35326,49612.05816,3072.15744,52684.2156,30274,5792
"ADANIPORTS",7660,38284,45944,49802.235795,2452.760635,52254.99643,87758,1360
"VEDL",9390,46775,56165,48085.76006,3227.838745,51313.598805,110848,447.1
"TRENT",8121,102501,110622,44740.54821,6110.87634,50851.42455,114946,5443
"VOLTAS",9593,24180,33773,48849.896475,1388.4550125,50238.3514875,49703,1365.4
"IDEA",9994,11824,21818,47509.4825325,2455.838115,49965.3206475,114019,6.57
"CANBK",6360,18046,24406,48150.88605,1783.82925,49934.7153,59332,111.04
"CUMMINSIND",5864,32436,38300,45360.79864,2971.0891,48331.88774,29907,3895
"CIPLA",7415,77464,84879,44000.7363,4178.6791125,48179.4154125,53555,1593.9
"DRREDDY",5601,55671,61272,44262.930875,3650.7340625,47913.6649375,44137,1277.9
"ASIANPAINT",7269,32690,39959,46654.139725,1209.969175,47864.1089,103578,2569
"GRASIM",6209,42945,49154,44756.54425,2568.47395,47325.0182,69226,2874.4
"MAXHEALTH",6876,25291,32167,45126.666165,2006.912775,47133.57894,36266,1249
"NESTLEIND",7775,19584,27359,45915.79985,1064.95195,46980.7518,61248,1177.9
"TITAN",7123,38656,45779,45103.6781475,1870.3293,46974.0074475,88177,3616.3
"ONGC",8333,39660,47993,44953.013925,1955.0781,46908.092025,74281,238.55
"HCLTECH",8421,48525,56946,44179.903705,2702.41041,46882.314115,98249,1495
"DIXON",5006,46524,51530,42188.07256,4646.58189,46834.65445,70652,16755
"RVNL",10295,15378,25673,45501.8851375,874.286875,46376.1720125,33751,328
"ULTRACEMCO",6903,35137,42040,44446.68206,1435.00528,45881.68734,77370,12868
"NYKAA",6272,10534,16806,43983.8528125,1241.52375,45225.3765625,27621,224.42
"TECHM",4696,21823,26519,42943.00572,1960.88046,44903.88618,46984,1520.6
"EXIDEIND",5834,25900,31734,41994.48924,2512.46988,44506.95912,34733,399.5
"JSWENERGY",7992,32941,40933,41973.8649,2184.2752,44158.1401,58194,520.5
"BANKBARODA",5596,22633,28229,40280.7579525,2532.4021125,42813.160065,67248,243.2
"BANDHANBNK",6556,9574,16130,41664.43296,949.43376,42613.86672,35211,176.27
"NUVAMA",7136,73820,80956,37447.47288,4896.9021675,42344.3750475,10567,6910.5
"HDFCLIFE",4471,30003,34474,39370.03147,2125.57081,41495.60228,46536,793.55
"LUPIN",4620,19844,24464,38548.474185,1711.57071,40260.044895,43082,1967.7
"APOLLOHOSP",3727,49260,52987,36936.9418625,3136.717725,40073.6595875,61723,7920
"BHARATFORG",6614,15313,21927,38478.6941,1168.85165,39647.54575,39602,1152.6
"EICHERMOT",3507,34514,38021,36542.1029575,2384.6966675,38926.799625,47277,5967
"SBILIFE",5013,48898,53911,35401.7648625,3247.02015,38648.7850125,35299,1872.9
"TATAPOWER",6559,27416,33975,37114.83394,1335.183635,38450.017575,91869,387.45
"TATAELXSI",6557,9289,15846,37169.40031,565.62471,37735.02502,37977,5654
"APLAPOLLO",6243,22094,28337,36189.922965,1008.265895,37198.18886,31974,1653
"SAIL",6287,7255,13542,36482.5233,673.48932,37156.01262,47401,123.1
"LICI",5570,27182,32752,35168.1407,1833.36853,37001.50923,26507,893.8
