"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",67459,260463130,260530589,1257226.0638225,3366274.0410375,4623500.10486,8830061,24793.25
"BANKNIFTY",31752,5196076,5227828,545391.122975,401660.384807,947051.507782,1761927,55577.45
"HDFCBANK",21524,150270,171794,229618.96738,11005.5286,240624.49598,305283,1933.1
"RELIANCE",26342,225119,251461,189481.9611,12777.0713,202259.0324,368328,1428
"MIDCPNIFTY",7557,748489,756046,119577.12334399999,79816.6609,199393.784244,181510,12705.9
"VEDL",37248,100074,137322,187737.204105,6127.057975,193864.26208,123874,439.85
"HAL",21991,274145,296136,163016.187015,21008.03721,184024.224225,186247,4892
"BEL",13492,106390,119882,153671.467905,14529.1233,168200.591205,88760,397.5
"BAJFINANCE",16858,97669,114527,157784.0049,9344.85085,167128.85575,172821,898
"ICICIBANK",15347,92510,107857,152035.78376,6117.05101,158152.83477,244038,1410
"INFY",19381,100134,119515,125659.3514,6196.64292,131855.99432,219844,1616.9
"BSE",10600,168486,179086,104133.1195875,23980.6932375,128113.812825,128078,2589
"SBIN",20263,178605,198868,119732.7321,8288.736075,128021.468175,308228,782.6
"TATAMOTORS",25960,262894,288854,106329.12068,10562.185825,116891.306505,342520,671.4
"TECHM",10717,73014,83731,108086.4099,7861.95216,115948.36206,48742,1678
"HINDZINC",19288,110514,129802,104886.937505,8215.3305675,113102.2680725,96047,436
"IDEA",35334,17680,53014,107978.85344,2991.2488625,110970.1023025,160745,6.32
"AXISBANK",13615,75092,88707,104262.620875,5174.5213125,109437.1421875,164866,1213.9
"ADANIENT",12738,84121,96859,93061.45842,9246.69423,102308.15265,127981,2414
"ETERNAL",18047,87143,105190,93842.71843,6613.68298,100456.40141,155405,248.25
"UNITDSPR",18165,29052,47217,98284.894365,1389.307415,99674.20178,83581,1462
"TCS",15472,127556,143028,93088.8493675,6240.6458975,99329.495265,231598,3420
"BHARTIARTL",10707,56004,66711,95303.921055,3476.2850775,98780.2061325,156300,1874
"KOTAKBANK",10738,61827,72565,92539.3472,4694.912,97234.2592,107047,2143.1
"MCX",8698,153490,162188,72157.9163375,15039.11199,87197.0283275,72214,7752.5
"TRENT",13332,162801,176133,76274.74144,10700.96427,86975.70571,114165,5700
"DIXON",10302,185103,195405,73292.57656,11725.394755,85017.971315,136642,13958
"ADANIPORTS",13433,92193,105626,76645.57096,5840.5107575,82486.0817175,107754,1338
"BANKBARODA",11230,59123,70353,76597.13646,5707.72683,82304.86329,66665,231.4
"MARUTI",11311,152612,163923,72124.597705,5958.58711,78083.184815,152861,12782
"M&M",12835,110867,123702,71173.58776,6690.9445,77864.53226,173994,3089
"WIPRO",8881,70990,79871,70482.549,6453.4686,76936.0176,58086,265
"SBICARD",9618,41807,51425,73108.50944,3467.828,76576.33744,31951,939
"PNB",8412,39921,48333,69900.824,3901.8224,73802.6464,63947,102.99
"GRASIM",10656,23127,33783,71899.4259,1486.955775,73386.381675,67461,2681.3
"TITAN",10478,139231,149709,64379.84455,8203.296325,72583.140875,101805,3500.2
"FEDERALBNK",6705,27976,34681,69173.2735,3337.111,72510.3845,37055,204.11
"INDUSINDBK",15035,106721,121756,67402.35013,5057.97578,72460.32591,161699,835.5
"PAYTM",10759,68958,79717,63902.7912125,8487.59882,72390.3900325,80846,865.9
"CANBK",9218,57099,66317,65997.29205,5671.491075,71668.783125,73690,104.8
"VBL",16269,67098,83367,67137.33692,3626.3673675,70763.7042875,87791,447.5
"RECLTD",15603,70626,86229,65475.5442325,4673.954195,70149.4984275,126086,382.85
"CHOLAFIN",6969,19446,26415,67873.3956875,2178.69175,70052.0874375,35826,1546
"INDIGO",8310,48835,57145,65987.93892,3721.7295,69709.66842,107236,5240
"LT",11810,63213,75023,65589.621695,2386.4565775,67976.0782725,174623,3615.6
"MAZDOCK",9784,137099,146883,56102.436915,10977.3104175,67079.7473325,57130,3215.3
"COFORGE",9311,44541,53852,62937.06975,3843.0017625,66780.0715125,65815,1795
"EICHERMOT",5846,110628,116474,56093.482935,9683.1194075,65776.6023425,40307,5485
"AUBANK",7542,49271,56813,60131.9712,5492.5696,65624.5408,37028,789.05
"NTPC",12634,33653,46287,62812.81665,1512.1659,64324.98255,132868,328.85
"JIOFIN",11359,67539,78898,59598.281345,3993.283955,63591.5653,115773,283
"ONGC",11662,99418,111080,58150.5545125,5116.4006825,63266.955195,133898,251
"DLF",8237,71782,80019,57309.371955,5324.1814725,62633.5534275,82599,836
"ABCAPITAL",8072,24644,32716,57659.42576,2987.71189,60647.13765,37901,255.5
"HINDUNILVR",8473,41042,49515,58087.82208,1801.76667,59889.58875,121849,2292
"TATASTEEL",6697,38614,45311,55837.48555,3362.19895,59199.6845,74508,150.51
"BOSCHLTD",6928,11377,18305,56314.75258,744.0532675,57058.8058475,17568,32400
"KPITTECH",9493,50505,59998,52296.03104,4356.6718,56652.70284,18699,1390
"MUTHOOTFIN",6904,45437,52341,50357.5972625,5368.2682625,55725.865525,49930,2629.9
"PFC",10256,35910,46166,52356.10341,2957.54173,55313.64514,86770,389.4
"BANDHANBNK",9543,20558,30101,52104.70644,1644.11036,53748.8168,51779,177
"BDL",7309,70132,77441,45578.3022825,7437.6029325,53015.905215,30477,1880
"BAJAJFINSV",4957,38334,43291,49160.1384,3006.461,52166.5994,73406,1957.4
"GAIL",10573,52758,63331,49131.832265,2884.557655,52016.38992,85183,179.99
"LTIM",5877,43576,49453,47220.340275,4099.639305,51319.97958,26380,5350.5
"ITC",7333,40738,48071,48945.13712,2215.6712,51160.80832,145382,415.8
"HINDALCO",5458,22401,27859,49014.97636,1772.15136,50787.12772,58215,639.5
"HCLTECH",7758,42537,50295,46388.82269,2230.30164,48619.12433,75648,1706.8
"DMART",6795,81941,88736,42938.172825,5315.26494,48253.437765,50492,4185.1
"IREDA",9012,24681,33693,44622.63375,2147.14306,46769.77681,36989,158.1
"APOLLOHOSP",4998,39212,44210,43743.0606625,2769.7148875,46512.77555,44018,6992
"ADANIGREEN",10561,48071,58632,42558.7917225,2459.2056675,45017.99739,78303,933
"BAJAJ-AUTO",6429,71186,77615,41054.5379175,3573.9651825,44628.5031,97171,8493
"VOLTAS",10058,36927,46985,40673.1710775,1692.5622675,42365.733345,77577,1260
"JSWENERGY",10066,32067,42133,40336.2253,1877.565775,42213.791075,64916,479.5
"BHEL",5955,39432,45387,38785.24755,3291.217125,42076.464675,46851,245.95
"LICHSGFIN",6877,21425,28302,40497.3977,1470.657,41968.0547,45447,581.15
"HEROMOTOCO",5872,45713,51585,38444.991615,3395.01471,41840.006325,68935,4370.8
"TATAPOWER",7252,61185,68437,38561.37812,3168.172605,41729.550725,112579,383.95
"PERSISTENT",6181,47960,54141,36723.1683,3757.90966,40481.07796,47326,5900
"TATATECH",7314,27309,34623,38720.16463,1557.90952,40278.07415,40683,712
"SUNPHARMA",6680,34774,41454,38582.956615,1374.703365,39957.65998,99887,1644.4
"SHRIRAMFIN",7524,24791,32315,37856.5747875,1514.9292075,39371.503995,73386,648.3
"COALINDIA",8332,46523,54855,36624.88815,1693.67907,38318.56722,133351,384
"CYIENT",7956,77449,85405,33514.45671,4669.7356625,38184.1923725,20451,1285
"YESBANK",6653,12862,19515,36285.53715,1467.8417,37753.37885,77743,19.42
"TATACONSUM",6678,76200,82878,33772.815032399994,3795.0790444,37567.894076799996,55019,1088
"POLYCAB",4670,46220,50890,34163.9245,3390.8470375,37554.7715375,40947,5812.5
"TATAELXSI",5737,22414,28151,36023.37772,1396.81495,37420.19267,34158,6220
"HDFCLIFE",4253,19114,23367,35570.37781,1140.23184,36710.60965,54181,759.8
"OFSS",6294,81458,87752,31427.2470175,5237.2742025,36664.52122,47224,9330
"SOLARINDS",2661,22611,25272,34005.26253,2437.1086275,36442.3711575,26577,16845
"MPHASIS",4789,12652,17441,35059.82117,1215.116375,36274.937545,31977,2653.8
"IDFCFIRSTB",6075,26611,32686,34202.00879,1720.6296375,35922.6384275,80824,69.48
"DRREDDY",4138,25529,29667,34168.1933125,1718.1478125,35886.341125,44762,1330
"OBEROIRLTY",5257,12089,17346,34572.91411,982.93433,35555.84844,27440,1881.8
"UNIONBANK",5059,16757,21816,31581.74715,1611.76023,33193.50738,29074,139.3
"LTF",3801,10048,13849,31945.564956399998,1202.41976,33147.9847164,30454,187.13
"ADANIENSOL",6001,15798,21799,31718.4801825,1141.2797025,32859.759885,39847,822
"GODREJPROP",5461,25943,31404,30829.3798375,1840.8631525,32670.24299,44948,2377
"AMBUJACEM",6276,11582,17858,32053.24233,608.82087,32662.0632,51439,531.7
"UPL",3509,13465,16974,30157.838256,1098.904458,31256.742714,39400,629.1
"POWERGRID",5808,15775,21583,30275.45208,764.71561,31040.16769,83175,286.05
"JUBLFOOD",3190,21197,24387,27568.642125,2240.944625,29809.58675,24540,684.1
"ASIANPAINT",5859,55363,61222,27714.40635,2009.481865,29723.888215,143497,2266.7
"PATANJALI",5865,13932,19797,28882.9113,677.73783,29560.64913,34764,1623
"BANKINDIA",4911,16108,21019,27956.5196425,1393.6157225,29350.135365,25001,115.49
"LAURUSLABS",2459,10121,12580,27419.79895,1378.96333,28798.76228,20709,646.35
