"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",6954,9148770,9155724,129845.858775,260778.15453,390624.013305,8334129,24774.3
"BANKNIFTY",1963,182916,184879,37379.380451,22127.99351,59507.373961000005,1015514,54126.4
"TATAMOTORS",6788,40347,47135,38472.53872,4286.90096,42759.43968,183165,702.25
"JSWSTEEL",3421,16357,19778,25572.8748375,2036.0996325,27608.97447,80449,1091.1
"TATASTEEL",2490,18824,21314,23605.9131,3082.86165,26688.77475,71640,171.4
"M&M",2969,24344,27313,21520.3809,2833.46844,24353.84934,158144,3617.5
"VEDL",3959,10815,14774,19908.21787,883.097305,20791.315175,96848,435.7
"INFY",3253,18182,21435,18905.54348,1324.49516,20230.03864,269259,1448.5
"SAIL",2195,5905,8100,13644.11927,792.23059,14436.34986,38941,131.94
"BSE",1336,6755,8091,11758.8756,1703.5829625,13462.4585625,72593,2358.7
"ETERNAL",1479,3870,5349,11911.58254,604.547165,12516.129705,147761,331.15
"TVSMOTOR",932,4452,5384,11544.042895,913.553935,12457.59683,39992,3519.2
"KOTAKBANK",1409,3689,5098,10970.60904,368.71356,11339.3226,131383,1941.9
"AMBER",1293,2513,3806,9920.79217,436.9217,10357.71387,13840,7645
"EICHERMOT",790,4218,5008,9159.244815,638.541155,9797.78597,49434,6595
"IDEA",1671,5098,6769,8707.441875,1031.6344125,9739.0762875,111093,7.21
"TCS",1625,12529,14154,8715.0799225,777.790685,9492.8706075,285879,3052
"MIDCPNIFTY",364,12621,12985,6549.803357999999,2426.4975,8976.300857999999,98610,12808.35
"RELIANCE",1174,9063,10237,8107.48,775.91555,8883.39555,488295,1376.6
"HDFCBANK",781,4355,5136,8306.95217,486.30241,8793.25458,270919,964.1
"HEROMOTOCO",887,3750,4637,7086.48093,444.952485,7531.433415,67129,5348
"HAL",1018,4773,5791,6821.51121,491.59281,7313.10402,107821,4435.9
"ADANIENT",926,4026,4952,6452.47995,566.70771,7019.18766,84940,2316.4
"JINDALSTEL",972,3821,4793,6405.1915625,499.5765625,6904.768125,32375,1047.6
"MOTHERSON",1070,2209,3279,6326.116935,284.28744,6610.404375,39144,95.49
"BHARATFORG",1077,2537,3614,6227.5625,321.4269,6548.9894,32936,1162.6
"PNBHOUSING",1189,2633,3822,6239.80383,298.022465,6537.826295,44174,805.55
"HINDALCO",563,2750,3313,5918.3474,479.1269,6397.4743,50479,745.6
"HDFCLIFE",723,3010,3733,6006.27489,268.30067,6274.57556,48640,751.95
"HINDPETRO",759,1285,2044,6009.136065,213.6146175,6222.7506825,33557,389.85
"SBILIFE",850,2951,3801,5697.712275,244.83,5942.542275,30663,1774
"MARUTI",732,7437,8169,5455.438215,460.045325,5915.48354,163269,14860
"ICICIBANK",529,3312,3841,5216.93795,304.59226,5521.53021,201115,1402.8
"KAYNES",739,2871,3610,5090.0374,430.95923,5520.99663,21886,6876
"GLENMARK",616,2463,3079,4774.98,436.0508625,5211.0308625,31280,2065.7
"HCLTECH",974,3102,4076,4869.51472,210.86653,5080.38125,89606,1421.8
"MPHASIS",608,791,1399,4735.922455,125.8901875,4861.8126425,20311,2806.7
"LT",745,3510,4255,4650.02923,198.4075975,4848.4368275,122329,3552.5
"BAJFINANCE",646,2583,3229,4563.812925,246.33915,4810.152075,151640,936.75
