"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"NIFTY",66221,52237879,52304100,1267181.0472375,2156744.8760925,3423925.92333,6495867,25423.6
"BANKNIFTY",35721,4293203,4328924,698938.4847410001,402014.9128485,1100953.3975895,1266722,55727.45
"HDFCBANK",28966,158649,187615,311902.5162,18562.82989,330465.34609,281861,976
"INFY",40318,295689,336007,249845.54416,20014.53308,269860.07724,301676,1541.1
"ICICIBANK",22546,81228,103774,225248.17014,6751.33501,231999.50515,202591,1423
"SBIN",28001,310262,338263,180165.78435,18491.51715,198657.3015,272368,854.1
"RELIANCE",25378,210520,235898,180191.1935,14094.09905,194285.29255,463205,1415
"TATAMOTORS",30032,189958,219990,172645.35832,14949.98568,187595.344,239804,712.5
"ETERNAL",17748,100456,118204,144341.809815,13949.6294125,158291.4392275,155352,337.85
"MARUTI",17454,272499,289953,137910.057525,16388.988765,154299.04629,260922,15840
"BANKBARODA",18088,106749,124837,132706.6494975,13601.45358,146308.1030775,73389,248.7
"TCS",22668,170942,193610,126450.1722575,9766.682555,136216.8548125,284925,3177
"MIDCPNIFTY",5147,312517,317664,95463.50555,38325.930426,133789.435976,136948,13242.95
"BAJFINANCE",16297,98575,114872,122267.95275,9484.493775,131752.446525,181245,994.1
"AXISBANK",17840,71034,88874,126174.10575,5173.08325,131347.189,231981,1133
"LAURUSLABS",7356,54016,61372,114386.33073,12875.45082,127261.78155,23306,926
"CDSL",13078,143300,156378,99867.745375,19775.6858775,119643.4312525,49328,1592
"AUROPHARMA",16740,38710,55450,102931.310295,4066.629875,106997.94017,52503,1131
"BEL",7609,55775,63384,89317.86969,8000.88822,97318.75791,83510,410.3
"BHARTIARTL",9751,70510,80261,90029.5651825,5519.6592675,95549.22445,130387,1938.1
"KOTAKBANK",10748,77373,88121,88489.4232,6079.45608,94568.87928,136276,2055
"INDHOTEL",11228,61064,72292,88342.6237,6210.7813,94553.405,48096,783.2
"LTIM",8934,108254,117188,74522.492295,13696.546005,88219.0383,31987,5525
"CANBK",10329,48260,58589,81289.338075,6871.4595,88160.797575,63209,115.44
"VEDL",15550,67330,82880,81854.79591,5034.9369,86889.73281,122210,454.6
"BSE",8688,78462,87150,72147.6475875,12834.8305875,84982.478175,109388,2202
"M&M",10569,70445,81014,77148.82768,7686.59408,84835.42176,165564,3637
"WIPRO",10001,70127,80128,77452.0467,7113.6459,84565.6926,73990,257.1
"ITC",11438,49911,61349,75687.8832,2791.6984,78479.5816,115306,412.5
"HINDALCO",7079,32499,39578,74161.31534,3683.0255,77844.34084,54513,750.65
"BIOCON",7796,40267,48063,71191.30625,6241.327,77432.63325,27235,369.4
"ADANIENT",9699,68035,77734,70596.68646,6267.04293,76863.72939,94761,2402
"HFCL",13665,40385,54050,68468.486985,5408.10183,73876.588815,29975,77.55
"IDEA",12028,29942,41970,67658.2707375,6082.193715,73740.4644525,137597,7.88
"LT",10974,43782,54756,71068.34119,2597.175875,73665.517065,141121,3685
"HEROMOTOCO",8717,34861,43578,70272.64581,3288.037695,73560.683505,79801,5374.5
"PNB",7496,42085,49581,67507.392,5651.6232,73159.0152,56627,111.8
"LICHSGFIN",11153,79119,90272,65725.2056,6585.068,72310.2736,47435,592.7
"DIXON",6917,67215,74132,63354.618355,8782.81997,72137.438325,67283,18327
"MCX",5766,72218,77984,57647.4243375,11722.53395,69369.9582875,53153,7991.5
"LTF",5533,39757,45290,61393.9867836,7257.4345222,68651.4213058,24903,247.52
