"Symbol","Volume (Contracts) - Futures","Volume (Contracts) - Options","Volume (Contracts) - Total","Value (₹ Lakhs) - Futures","Value (₹ Lakhs) - Options (Premium)","Value (₹ Lakhs) - Total","Open Interest (Contracts)","Underlying"
"COALINDIA",816,3813,4629,4292.296785,254.848275,4547.14506,77365,386.35
"HAVELLS",547,1032,1579,4349.089,157.81195,4506.90095,23211,1577.1
"DALBHARAT",555,437,992,4369.110655,71.6520025,4440.7626575,10948,2405.3
"NTPC",855,2138,2993,4273.2669,137.81295,4411.07985,93272,333
"GLENMARK",547,1895,2442,4116.9790875,283.44585,4400.4249375,29051,1992
"LAURUSLABS",283,502,785,4220.13185,163.63231,4383.76416,13849,869.35
"GODREJPROP",745,1196,1941,4174.90799,165.0435875,4339.9515775,40814,2024.1
"NMDC",404,1657,2061,4039.821,247.60755,4287.42855,33423,73.36
"INDUSINDBK",726,2118,2844,3911.72866,203.65688,4115.38554,95737,764.4
"LTF",380,531,911,3860.5014286,131.9596342,3992.4610627999996,19711,226.8
"PNB",446,1331,1777,3752.636,214.2032,3966.8392,50083,104.35
"PATANJALI",680,1337,2017,3759.68619,139.24704,3898.93323,39834,1833
"TITAN",539,3040,3579,3507.1231475,247.8509075,3754.974055,70917,3692
"INDHOTEL",443,1530,1973,3473.3479,195.9409,3669.2888,36786,782.4
"EXIDEIND",452,1032,1484,3418.73406,160.51338,3579.24744,28142,417.35
"BLUESTARCO",539,668,1207,3453.261825,102.92399,3556.185815,7149,1971
"YESBANK",522,1506,2028,3325.83089,219.95786,3545.78875,42267,20.42
"CANBK",427,1513,1940,3132.3888,283.627575,3416.016375,52190,107.9
"MAXHEALTH",536,897,1433,3289.67562,121.7564775,3411.4320975,34216,1166.2
"ASIANPAINT",460,2452,2912,2963.09725,239.3652,3202.46245,72732,2564.5
"PHOENIXLTD",563,1561,2124,3024.07049,174.42383,3198.49432,17372,1521.7
"UNOMINDA",409,775,1184,2946.69155,143.14256,3089.83411,10663,1302.2
"POLYCAB",309,1295,1604,2823.9762,256.411675,3080.387875,18564,7284
"FINNIFTY",101,8134,8235,1709.642155,1316.94537,3026.587525,15489,25920.1
"UPL",289,1151,1440,2811.046415,207.07489399999997,3018.1213089999997,35772,715.05
"CUMMINSIND",375,662,1037,2917.88968,89.71222,3007.6019,21067,3895.5
"IDFCFIRSTB",443,814,1257,2917.4484675,75.971525,2993.4199925,60808,70.56
"SAIL",469,1797,2266,2811.04603,181.51118,2992.55721,39249,127.98
"APOLLOHOSP",283,1456,1739,2762.0900125,197.8906125,2959.980625,30951,7778.5
"ADANIENT",382,1892,2274,2657.46414,252.07899,2909.54313,84314,2300.8
"CGPOWER",419,1501,1920,2639.928045,215.926945,2855.85499,35793,737
"UNITDSPR",494,2354,2848,2675.7588,122.68456,2798.44336,45499,1344.7
"LUPIN",306,1120,1426,2539.52375,144.8153075,2684.3390575,33879,1937.5
"ADANIGREEN",432,1008,1440,2471.07792,159.1101,2630.18802,39250,945.35
"CDSL",336,1216,1552,2427.52778,165.853375,2593.381155,36554,1518.5
"RECLTD",521,1460,1981,2455.2831825,122.41071,2577.6938925,99606,367.35
"COFORGE",376,762,1138,2457.9657,113.0616,2571.0273,40789,1729.9
"BOSCHLTD",234,461,695,2429.10997,58.614375,2487.724345,15831,41265
"HINDPETRO",299,447,746,2362.1149125,81.52731,2443.6422225,33236,387.25
"ABCAPITAL",263,589,852,2297.68652,112.19675,2409.88327,23908,279.4
"JINDALSTEL",322,2053,2375,2072.537875,255.2460625,2327.7839375,32293,1024
"FORTIS",301,659,960,2226.398145,94.85039,2321.248535,17434,951.1
"SIEMENS",546,1135,1681,2197.095975,85.488075,2282.58405,23191,3203.9
"SUNPHARMA",368,2704,3072,2042.54645,238.399525,2280.945975,73459,1577.4
"SBICARD",343,756,1099,2200.41072,80.2364,2280.64712,24942,803.15
"ONGC",401,1481,1882,2148.95925,121.939875,2270.899125,49580,236.81
"BANKBARODA",304,1144,1448,2142.02664,127.130445,2269.157085,59585,238.63
"PPLPHARMA",413,1602,2015,2070.78975,192.42425,2263.214,9964,199.22
"SUZLON",461,627,1088,2173.5192,71.848,2245.3672,30458,58.45
"HCLTECH",407,1704,2111,2090.732315,107.85985,2198.592165,78030,1461.2
"PFC",380,1395,1775,1965.04633,150.52011,2115.56644,69794,395.15
"MANAPPURAM",233,534,767,2020.0503,94.5129,2114.5632,16598,287
"AUROPHARMA",358,639,997,2053.588735,59.89478,2113.483515,46623,1038.4
"UNIONBANK",354,397,751,2040.8343375,49.3807875,2090.215125,27364,128.92
"ADANIPORTS",296,1329,1625,1896.953065,151.820165,2048.77323,68464,1340.8
"BHARATFORG",348,406,754,1993.6581,48.826,2042.4841,32287,1138.7
"HDFCAMC",223,712,935,1872.59256,105.45642,1978.04898,21192,5579
"APLAPOLLO",319,223,542,1879.89046,30.84179,1910.73225,23423,1669.1
"JSWSTEEL",241,1160,1401,1748.95875,122.8865175,1871.8452675,78438,1070
"AUBANK",241,633,874,1731.9294,73.7918,1805.7212,27412,713.6
"DIVISLAB",274,1236,1510,1696.09116,102.71611,1798.80727,33814,6147.5
"CIPLA",282,1291,1573,1680.5858625,106.8204,1787.4062625,41823,1579.4
"DELHIVERY",169,419,588,1682.7471875,99.11362,1781.8608075,11034,475.5
"ABB",235,1584,1819,1529.8617,198.9468625,1728.8085625,33162,5161.2
"PRESTIGE",233,170,403,1677.20265,40.315095,1717.517745,14436,1580.2
"MOTHERSON",266,760,1026,1602.96306,99.048825,1702.011885,35150,97.35
"GAIL",267,1034,1301,1501.553025,121.281615,1622.83464,49339,176.99
"SRF",260,649,909,1534.9408,65.0075,1599.9483,23735,2935.3
"KEI",211,433,644,1505.791805,80.15994,1585.951745,7779,4074
"ZYDUSLIFE",154,854,1008,1405.58112,123.0912,1528.67232,16068,1006.25
"SONACOMS",293,698,991,1398.83247,103.64634,1502.47881,29104,451.25
"OFSS",224,429,653,1429.9671,62.05377,1492.02087,16284,8448.5
"SOLARINDS",131,721,852,1405.21716,82.1558475,1487.3730075,15724,14199
"MPHASIS",182,160,342,1454.4531925,27.8213925,1482.274585,18987,2887.5
"TECHM",154,480,634,1399.25352,60.73818,1459.9917,33024,1506.1
"MAZDOCK",288,732,1020,1381.4095575,78.5674925,1459.97705,35524,2728.9
"LODHA",242,919,1161,1332.9594,106.79616,1439.75556,24502,1209.6
"PERSISTENT",246,835,1081,1329.51844,93.86145,1423.37989,31345,5358
"FEDERALBNK",141,389,530,1374.0795,48.2055,1422.285,29719,193.57
"RVNL",284,1105,1389,1255.5059,106.252025,1361.757925,30915,331
"SYNGENE",199,288,487,1312.3108,47.8871,1360.1979,12038,659.95
"NBCC",194,128,322,1314.6536,23.20695,1337.86055,11961,103.03
"BIOCON",141,278,419,1280.664,45.4985,1326.1625,22383,360.25
"ASTRAL",198,349,547,1200.563885,42.42197,1242.985855,22682,1415
"DRREDDY",143,831,974,1126.1350625,84.4125625,1210.547625,35618,1262.4
"CONCOR",169,275,444,1167.559875,31.956375,1199.51625,23920,547.15
"BANDHANBNK",184,322,506,1099.49004,51.53868,1151.02872,30606,164.87
"NAUKRI",213,195,408,1100.3878125,24.30975,1124.6975625,37281,1367
"IEX",193,596,789,1040.609625,72.938625,1113.54825,18448,142.47
"BANKINDIA",176,127,303,1046.3648,17.17352,1063.53832,14005,113.39
"INOXWIND",202,447,649,966.5272048,86.9180624,1053.4452672,19287,144.95
"OBEROIRLTY",174,219,393,1018.22217,27.802635,1046.024805,16367,1657
"PIIND",145,437,582,966.541135,54.29319,1020.834325,13139,3788.3
"LTIM",123,402,525,955.23864,45.89835,1001.13699,20569,5194.5
"HFCL",203,292,495,946.22661,44.844915,991.071525,22823,71.35
"IGL",152,301,453,913.418275,47.486175,960.90445,9427,218.4
"BPCL",145,438,583,908.113295,45.8217775,953.9350725,24622,315.25
"JSWENERGY",176,419,595,905.2255,43.6327,948.8582,49146,510.45
"POWERGRID",167,411,578,913.86523,34.96,948.82523,47856,286.75
"TATAELXSI",166,425,591,905.4139,39.8203,945.2342,29908,5436
"ADANIENSOL",174,231,405,911.074635,25.8286725,936.9033075,34881,769.45
"IIFL",123,106,229,897.839745,16.211415,914.05116,10717,439.65
"NIFTYNXT50",53,7,60,903.08793,2.0858125,905.1737425,1020,67787.75
"RBLBANK",103,75,178,877.7938375,16.6379525,894.43179,38660,266.85
"PIDILITIND",109,340,449,852.105725,31.87845,883.984175,20414,3106.6
"PNBHOUSING",162,460,622,838.565455,44.51213,883.077585,43447,791.5
"TATACHEM",137,303,440,843.81999,30.27609,874.09608,13744,942.85
"IRFC",154,494,648,815.3642,57.01715,872.38135,16869,123.43
"CROMPTON",138,197,335,832.62006,23.74614,856.3662,26394,333.8
"TATATECH",142,104,246,785.36384,13.51904,798.88288,16705,686.05
"OIL",132,198,330,742.27384,19.87706,762.1509,11257,398.45
"IOC",102,291,393,703.910025,33.15975,737.069775,24749,140.36
"TIINDIA",114,245,359,701.85636,31.1967,733.05306,13591,3056
"IREDA",134,298,432,678.04713,31.95183,709.99896,15356,146.24
"NHPC",135,96,231,692.38016,11.74912,704.12928,13608,79.46
"HUDCO",110,249,359,663.8435475,34.480485,698.3240325,15146,216.85
"PETRONET",132,242,374,661.72482,30.09168,691.8165,33155,276.25
"IRCTC",98,540,638,614.289725,42.380625,656.67035,29107,710.9
"TORNTPOWER",124,224,348,617.2419375,29.6344875,646.876425,11233,1316.8
"PAGEIND",89,403,492,608.40297,34.498437,642.9014070000001,19212,45500
"TORNTPHARM",65,116,181,589.262175,11.610325,600.8725,12139,3599.4
"NCC",96,170,266,555.02307,26.51454,581.53761,8349,212.16
"MANKIND",89,229,318,520.699005,35.441325,556.14033,9253,2587.4
"SUPREMEIND",62,159,221,501.07071,18.507685,519.578395,9221,4587.4
"NUVAMA",90,126,216,445.71819,16.0083675,461.7265575,4504,6581.5
"CAMS",73,453,526,418.354725,33.85194,452.206665,19364,3800
"KPITTECH",85,155,240,416.35276,21.39224,437.745,13214,1218
"GMRAIRPORT",60,97,157,369.045855,12.9393225,381.9851775,34379,87.39
"ALKEM",53,120,173,353.444375,12.386375,365.83075,15171,5307.5
"TITAGARH",55,118,173,339.269985,19.4624075,358.7323925,10935,846.55
"INDIANB",53,20,73,355.3279,2.5497,357.8776,9110,668.05
"KFINTECH",72,44,116,345.4497,5.02695,350.47665,5718,1060
"BDL",63,275,338,301.62873,20.5717525,322.2004825,25053,1462.1
"360ONE",55,35,90,288.76875,5.5572,294.32595,10519,1044.4
"CYIENT",38,121,159,196.06627,9.747035,205.813305,9409,1198.1
