,ret,bin
2021-10-22,-0.021670957775084987,-1
2021-10-27,-0.035397171434584096,-1
2021-10-29,0.02083640260906594,1
2021-11-01,0.023587577549560423,1
2021-11-08,0.024115153170576553,1
2021-11-12,-0.011683972909262041,-1
2021-11-22,-0.03850749927114305,-1
2021-11-24,0.03080787065248014,1
2021-11-26,0.03345847122173873,1
2021-12-02,-0.007264439961660041,-1
2021-12-06,0.009644307670952035,1
2021-12-08,-0.010921738463531283,-1
2021-12-15,0.049965295567721446,1
2021-12-16,0.027799721035488334,1
2021-12-17,-0.012054836567953586,-1
2021-12-23,0.021990762423443222,1
2021-12-28,0.005534819862346829,1
2022-01-05,0.017781037973288782,1
2022-01-07,0.020090389526193908,1
2022-01-10,-0.014615643548682833,-1
2022-01-13,-0.08435251725098025,-1
2022-01-14,-0.054759377608978976,-1
2022-01-19,-0.04357146233274023,-1
2022-01-20,-0.047650374538992235,-1
2022-01-21,-0.027384154976679898,-1
2022-01-24,0.02029585945569856,1
2022-01-27,0.034314251258442896,1
2022-01-31,0.029316844658300534,1
2022-02-01,-0.0321943134997037,-1
2022-02-03,-0.03241221156091234,-1
2022-02-10,-0.049389801677519385,-1
2022-02-11,0.00981785638081023,1
2022-02-14,0.033319575666449275,1
2022-02-15,-0.002243619890131776,-1
2022-02-18,0.005067587320692235,1
2022-02-23,-0.03712304868244165,-1
2022-02-24,0.009802340388586073,1
2022-02-28,-0.007460866617907569,-1
2022-03-07,0.04224501652182888,1
2022-03-08,0.04209326438643313,1
2022-03-09,0.004770096388245104,1
2022-03-14,-0.0190934701344605,-1
2022-03-15,0.008318283974699359,1
2022-03-16,-0.01841865400875986,-1
2022-03-17,0.010406622953872402,1
2022-03-22,-0.005748583170874344,-1
2022-03-30,-0.011029671681153874,-1
2022-04-05,-0.12879468150818363,-1
2022-04-06,-0.03406520117896361,-1
2022-04-11,-0.08216569444267319,-1
2022-04-18,-0.02393000574556592,-1
2022-04-19,0.003553150637352953,1
2022-04-21,-0.03564359037984821,-1
2022-04-22,-0.028036086557162165,-1
2022-04-27,-0.0064078206720104,-1
2022-04-28,-0.02972953641331666,-1
2022-05-02,0.028650143281412577,1
2022-05-05,-0.009336581613231143,-1
2022-05-06,-0.02206944298802571,-1
2022-05-11,-0.005436480439534597,-1
2022-05-16,0.019709707411873945,1
2022-05-17,-0.06012695968643078,-1
2022-05-19,0.019619435384410133,1
2022-05-20,0.04923896243067705,1
2022-05-25,0.009571367068402337,1
2022-05-27,0.04478736298617658,1
2022-05-30,-0.007148516028382956,-1
2022-06-01,0.029183918458033142,1
2022-06-02,0.004641823529741185,1
2022-06-08,-0.05033327826559353,-1
2022-06-10,-0.03541437523862234,-1
2022-06-13,-0.01916470038973339,-1
2022-06-16,0.037718238002566684,1
2022-06-21,0.020346290239123155,1
2022-06-27,0.016343392149861913,1
2022-07-06,-0.0011732627122691408,-1
2022-07-11,-0.030071546204232025,-1
2022-07-12,0.035659686081898956,1
2022-07-18,0.017048078989426285,1
2022-07-20,-0.005939405882721016,-1
2022-07-25,0.030659591199076797,1
2022-07-26,0.04565348440131767,1
2022-07-28,0.02217609267923981,1
2022-07-29,0.0008713024046640427,1
2022-08-04,-0.0021563263067998495,-1
2022-08-18,-0.025616695332615458,-1
2022-08-23,-0.052288488058931715,-1
2022-08-29,0.02134402488829612,1
2022-08-30,0.012525609051045716,1
2022-09-01,0.04917368922477161,1
2022-09-09,0.022028950374847645,1
2022-09-13,-0.11618506867489731,-1
2022-09-14,-0.057679350603317414,-1
2022-09-15,-0.03890981628785628,-1
2022-09-16,0.008351178477884247,1
2022-09-27,0.003659772795322258,1
2022-10-04,-0.00391770946496639,-1
2022-10-10,-0.026561381700407782,-1
2022-10-11,0.046460079465537873,1
2022-10-14,0.0199762983360372,1
2022-10-18,0.01734902776829572,1
2022-10-24,0.024115975022812375,1
2022-10-31,-0.023217220203229916,-1
2022-11-01,-0.0018436066538746188,-1
2022-11-03,0.02570634076581535,1
2022-11-10,0.04537437054330096,1
2022-11-11,-0.0012101648278720623,-1
2022-11-16,-0.021587247358761275,-1
2022-11-21,0.056689204491504164,1
2022-11-24,0.0031598720151195803,1
2022-12-01,-0.06632067650368079,-1
2022-12-06,-0.027031916424779423,-1
2022-12-09,-0.030013411811084967,-1
2022-12-14,-0.02462950310549683,-1
2022-12-15,-0.020090971845704075,-1
2022-12-19,0.006766956981616445,1
2023-01-04,-0.016758196022084282,-1
2023-01-06,0.024818666169976966,1
2023-01-09,-0.008892210137511736,-1
2023-01-13,0.02384196144525963,1
2023-01-17,0.0038324074047446643,1
2023-01-27,0.05282561477820891,1
2023-02-01,0.031139173937378306,1
2023-02-02,0.009881537770547233,1
2023-02-06,0.030034834424062407,1
2023-02-08,0.0012260003560651267,1
2023-02-13,0.021914428678650566,1
2023-02-15,-0.022071987126736747,-1
2023-02-22,-0.047541240363502824,-1
2023-02-27,-0.008778932061952904,-1
2023-03-02,0.013959150415538302,1
2023-03-06,-0.02381494656944294,-1
2023-03-09,-0.03059990824018166,-1
2023-03-13,-0.010765716091392763,-1
2023-03-16,-0.021045388823555,-1
2023-03-21,-0.007226510743723491,-1
2023-03-31,-0.0030812901595226316,-1
2023-04-13,-0.11726158107855678,-1
2023-04-17,-0.009576406072705157,-1
2023-04-19,0.036722809338916695,1
2023-04-28,0.005068856559895973,1
2023-05-12,0.03822684850981961,1
2023-05-22,0.020652818247634208,1
2023-05-30,-0.020892852981594046,-1
2023-06-06,0.0077793981758425,1
2023-06-13,-0.01011610994786094,-1
2023-06-23,0.054308280231286865,1
2023-06-28,0.03258981983076503,1
2023-06-30,0.007225767163821839,1
2023-07-13,0.04457559404063183,1
2023-07-14,-0.06616642339396905,-1
2023-07-18,-0.09734276034836964,-1
2023-07-21,0.0037548630052206544,1
2023-08-01,0.004871156964590728,1
2023-08-07,0.00039489220543575954,1
2023-08-16,-0.0020091573583492783,-1
2023-08-18,0.019333254243872444,1
2023-08-24,0.029151366865447725,1
2023-09-01,0.024275415185129434,1
2023-09-05,0.022111063464845815,1
2023-09-12,-0.0032975832509869463,-1
2023-09-25,-0.02353906642354142,-1
2023-09-28,0.025009500864703993,1
2023-10-05,-0.02002107956457433,-1
2023-10-10,-0.041133022059488544,-1
2023-10-12,-0.017024840510320494,-1
2023-10-13,-0.01572158991404926,-1
2023-10-23,-0.014813256783454687,-1
2023-10-26,0.01537391682384337,1
2023-11-03,0.010978734566783999,1
2023-11-09,0.025967366604221498,1
2023-11-15,0.02282874050350525,1
2023-11-16,-0.0015226976056108565,-1
2023-12-04,0.006794946198365848,1
2023-12-08,0.00690743968684826,1
2023-12-13,0.08930299101329386,1
2023-12-14,0.05125046566123159,1
2023-12-15,-0.026609135430585185,-1
2023-12-20,0.017248057987918397,1
2023-12-22,-0.00015991320459174396,-1
2024-01-02,0.05106224317911878,1
2024-01-03,0.026375911062350266,1
2024-01-05,0.05233105220060663,1
2024-01-11,0.10567536783360376,1
2024-01-12,0.02439936002540133,1
2024-01-15,-0.007202966042179515,-1
2024-01-19,-0.010276020028857524,-1
2024-01-24,0.0070430787876116785,1
2024-02-02,-0.007824702064927247,-1
2024-02-06,-0.03475093591483891,-1
2024-02-07,0.00354252927675458,1
2024-02-14,-0.003630938093511782,-1
2024-02-16,-0.027091285949215393,-1
2024-02-21,-0.011083974747296388,-1
2024-03-01,-0.032694658329510795,-1
2024-03-05,0.006193543821183534,1
2024-03-14,-0.055555656537061515,-1
2024-03-18,-0.02570749199987521,-1
2024-03-19,-0.03368657574585454,-1
2024-03-22,-0.007157775794981003,-1
2024-04-03,0.009590442133218025,1
2024-04-10,-0.025650379682475632,-1
2024-04-15,-0.03330726383721272,-1
2024-04-16,0.011170387650517366,1
2024-04-23,-0.01809482992332112,-1
2024-05-02,0.01774542709295468,1
2024-05-07,-0.0009715114266941605,-1
2024-05-16,0.0009976847338994954,1
2024-05-23,-0.014568061888861172,-1
2024-05-30,-0.0011012253654653081,-1
2024-06-05,0.07237258760056586,1
2024-06-06,0.017625984767628777,1
2024-06-07,-0.023083019671465532,-1
2024-06-10,0.010435115899478431,1
2024-06-19,0.020246789736167115,1
2024-06-25,0.068419837289863,1
2024-06-27,0.030317532920566492,1
2024-07-02,0.003917170424894589,1
2024-07-04,-0.0019386840314514764,-1
2024-07-12,0.027048372171492252,1
2024-07-18,0.04485080910493333,1
2024-07-19,0.009983548965574629,1
2024-07-23,-0.006560012829304407,-1
2024-07-26,-0.06759271360621166,-1
2024-08-01,-0.05478785547539011,-1
2024-08-02,-0.03805180692425192,-1
2024-08-05,0.010759692955457867,1
2024-08-07,0.04082831804552134,1
2024-08-08,0.031121833841968538,1
2024-08-09,0.02964851189555673,1
2024-08-12,0.03424382781342783,1
2024-08-16,0.0016945521162616828,1
2024-08-27,0.02165677239199071,1
2024-08-28,-0.019209904221045404,-1
2024-09-02,-0.021404966613918885,-1
2024-09-04,0.014460730985745629,1
2024-09-06,0.025554061697450337,1
2024-09-12,-0.022917792058187225,-1
2024-09-18,0.007187594875572856,1
2024-09-30,0.00949029676134816,1
2024-10-01,-0.0057499588649873035,-1
2024-10-07,0.01271774918550328,1
2024-10-10,-0.034523183629329046,-1
2024-10-14,0.004696517834370972,1
2024-10-16,-0.035675251720328593,-1
2024-10-17,-0.05919416062826477,-1
2024-10-18,-0.014896806343671742,-1
2024-10-21,-0.040745771033470435,-1
2024-10-30,-0.021336192049666414,-1
2024-10-31,-0.0017356943110542478,-1
2024-11-06,-0.011323081042213357,-1
2024-11-08,0.02101154363133073,1
2024-11-11,-0.026154521290542965,-1
2024-11-18,0.007342211591049308,1
2024-11-22,-0.006597476056301788,-1
2024-11-26,-0.03508042467767225,-1
2024-11-28,0.01246870660037569,1
2024-12-03,0.022593943529205962,1
2024-12-05,0.02336102220458347,1
2024-12-10,0.019732596139896197,1
2024-12-12,-0.020533492112783103,-1
2024-12-19,-0.012357377125263191,-1
2024-12-24,0.025562413509146342,1
2024-12-31,0.04624997402760633,1
2025-01-02,-0.010215287304643939,-1
2025-01-07,0.001191210532813125,1
2025-01-10,-0.002414906387002813,-1
2025-01-14,-0.033298160372317254,-1
2025-01-17,-0.0011842256198868473,-1
2025-01-22,-0.01855689734600885,-1
2025-01-27,0.032519209659714665,1
2025-01-29,-0.0007707381644651567,-1
2025-02-01,0.025629985614785467,1
2025-02-04,-0.009742995325609849,-1
2025-02-10,-0.0024730225460016797,-1
2025-02-13,-0.01760474768582665,-1
2025-02-19,0.002319389804864569,1
2025-02-24,0.00011341377754603421,1
2025-02-28,0.016679519599709147,1
2025-03-06,-0.07331639044657379,-1
2025-03-07,-0.056909816827935944,-1
2025-03-11,-0.043060861705038644,-1
2025-03-12,-0.002702911540238939,-1
2025-03-20,-0.014112870625480722,-1
2025-03-25,-0.06260551704308293,-1
2025-03-26,-0.06436584720670357,-1
2025-03-28,-0.028109396573287704,-1
2025-04-01,-0.049033721314051704,-1
2025-04-03,-0.06665552956899434,-1
2025-04-04,-0.03781904969571315,-1
2025-04-07,0.022946159891247486,1
2025-04-08,-0.01354290103228295,-1
2025-04-21,0.038525171891178545,1
2025-04-22,0.03661791804752368,1
2025-04-23,0.022848973227990177,1
2025-04-29,0.007412337619966625,1
2025-05-12,-0.03583505313990998,-1
2025-05-13,0.028305511350984025,1
2025-05-15,-0.032486065972783695,-1
2025-05-19,0.002436162738073344,1
2025-05-26,-0.02372666877570384,-1
2025-05-28,0.008908819274299873,1
2025-06-09,0.026903568790672683,1
2025-06-11,-0.017840706285000785,-1
2025-06-13,0.01304620749943819,1
2025-06-17,-0.03408745873643848,-1
2025-06-23,0.011237404563194442,1
2025-06-25,0.0006811415996472725,1
2025-07-04,-0.0279148705557567,-1
2025-07-11,-0.006646169304495464,-1
2025-07-16,-0.023011380955406335,-1
2025-07-22,-0.035139138318358576,-1
2025-07-25,-0.030414974646107762,-1
2025-08-01,-0.028170947946222324,-1
2025-08-06,-0.000626367630252922,-1
2025-08-20,-0.005814698206002333,-1
2025-08-25,-0.0013058239957433049,-1
