strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
1040,ADANIPORTS25NOV1040CE,14114306,0.0,,,ADANIPORTS25NOV1040PE,14114562.0,0.0,,
1120,ADANIPORTS25NOV1120CE,14116354,0.0,,,ADANIPORTS25NOV1120PE,14116610.0,0.0,,
1160,ADANIPORTS25NOV1160CE,14117634,0.0,,,ADANIPORTS25NOV1160PE,14117890.0,0.0,,
1180,ADANIPORTS25OCT1180CE,14098946,0.0,,,ADANIPORTS25OCT1180PE,14099202.0,0.0,,
1200,ADANIPORTS25NOV1200CE,14118402,0.0,,,ADANIPORTS25NOV1200PE,14118658.0,0.0,,
1220,ADANIPORTS25OCT1220CE,14099458,0.0,,,ADANIPORTS25OCT1220PE,14099714.0,0.0,,
1240,ADANIPORTS25NOV1240CE,14118914,0.0,,,ADANIPORTS25NOV1240PE,14119170.0,0.0,,
1260,ADANIPORTS25OCT1260CE,14099970,0.0,,,ADANIPORTS25OCT1260PE,14100226.0,0.0,,
1280,ADANIPORTS25NOV1280CE,14119426,0.0,,,ADANIPORTS25NOV1280PE,14119682.0,0.0,,
1300,ADANIPORTS25OCT1300CE,14100482,0.0,,,ADANIPORTS25OCT1300PE,14100738.0,0.0,,
1320,ADANIPORTS25NOV1320CE,14119938,0.0,,,ADANIPORTS25NOV1320PE,14120194.0,0.0,,
1340,ADANIPORTS25OCT1340CE,14102018,0.0,,,ADANIPORTS25OCT1340PE,14102274.0,0.0,,
1360,ADANIPORTS25NOV1360CE,14120450,0.0,,,ADANIPORTS25NOV1360PE,14120706.0,0.0,,
1380,ADANIPORTS25OCT1380CE,14102530,0.0,,,ADANIPORTS25OCT1380PE,14102786.0,0.0,,
1400,ADANIPORTS25NOV1400CE,14120962,0.0,,,ADANIPORTS25NOV1400PE,14121218.0,0.0,,
1420,ADANIPORTS25OCT1420CE,14103042,0.0,,,ADANIPORTS25OCT1420PE,14103298.0,0.0,,
1440,ADANIPORTS25NOV1440CE,14121474,0.0,,,ADANIPORTS25NOV1440PE,14121730.0,0.0,,
1460,ADANIPORTS25OCT1460CE,14103554,0.0,,,ADANIPORTS25OCT1460PE,14103810.0,0.0,,
1480,ADANIPORTS25NOV1480CE,14121986,0.0,,,ADANIPORTS25NOV1480PE,14122242.0,0.0,,
1500,ADANIPORTS25SEP1500CE,15907586,1.6,,,ADANIPORTS25SEP1500PE,15907842.0,153.6,,
1520,ADANIPORTS25NOV1520CE,14122498,0.0,,,ADANIPORTS25NOV1520PE,14122754.0,0.0,,
1560,ADANIPORTS25SEP1560CE,16529666,0.6,,,,,,,
1600,ADANIPORTS25SEP1600CE,16531202,0.35,,,ADANIPORTS25SEP1600PE,16568578.0,270.0,,
