,ret,bin
2015-06-02,0.0009042703659316587,1
2015-06-10,-0.03144364683930856,-1
2015-06-11,0.006035699311919274,1
2015-06-22,0.020711169533065732,1
2015-06-30,0.03524470875822683,1
2015-07-01,0.01379002938169549,1
2015-07-15,0.042208820658133916,1
2015-07-16,-0.08683149545924895,-1
2015-07-21,-0.04934571382967934,-1
2015-07-27,0.03184597448044113,1
2015-07-31,0.00418480056607029,1
2015-08-11,-0.02345723047766557,-1
2015-08-12,0.021779929108979523,1
2015-08-19,-0.03718414760693134,-1
2015-08-20,-0.09626909224669444,-1
2015-08-24,0.05642571472066371,1
2015-08-25,-0.0454320372787852,-1
2015-08-27,-0.05724117335086365,-1
2015-09-01,-0.025203042589653446,-1
2015-09-02,-0.035898096651239664,-1
2015-09-03,-0.03881703701357975,-1
2015-09-04,-0.03878208823556817,-1
2015-09-07,0.053462277395226465,1
2015-09-08,0.04705638055600869,1
2015-09-09,0.06416452188814237,1
2015-09-14,0.03577194832934705,1
2015-09-15,0.07377056894994061,1
2015-09-16,0.046939814461017804,1
2015-09-18,-0.020774895690439887,-1
2015-09-22,0.006964737216926142,1
2015-09-30,0.03550891135398948,1
2015-10-05,-0.028348659631768802,-1
2015-10-07,0.019826861103346527,1
2015-10-16,0.03178231999397374,1
2015-10-23,-0.0813280227592007,-1
2015-10-28,-0.03955268092057196,-1
2015-10-29,-0.008529656325781398,-1
2015-11-05,0.009810281679040855,1
2015-11-13,-0.044128198717660605,-1
2015-11-18,0.011001988472880031,1
2015-12-09,-0.02762990121484865,-1
2015-12-14,0.025501236475900857,1
2015-12-22,0.02608018485336272,1
2016-01-04,-0.0664916684386262,-1
2016-01-07,-0.08552231616763983,-1
2016-01-14,0.07744503110552237,1
2016-01-15,-0.0028055391992993783,-1
2016-01-19,0.04109401071585128,1
2016-01-21,0.03666138237439509,1
2016-01-22,-0.04361659158083786,-1
2016-01-28,-0.03636150811069183,-1
2016-02-02,0.04515231617839888,1
2016-02-05,-0.05593786572676529,-1
2016-02-10,-0.04166674282654692,-1
2016-02-11,0.03685043371445973,1
2016-02-12,0.06788550924592629,1
2016-02-15,-0.0348377353650724,-1
2016-02-17,-0.044529925128373615,-1
2016-02-23,0.057380116041392704,1
2016-03-01,0.03890296529650317,1
2016-03-02,0.023572888520688284,1
2016-03-16,0.04686757322923296,1
2016-03-21,-0.000787381405376153,-1
2016-03-28,0.050484787004037024,1
2016-03-30,-0.044119438387996035,-1
2016-04-05,0.02924180970020429,1
2016-04-12,0.05771237232035897,1
2016-04-20,0.0459594026059289,1
2016-04-22,-0.008511149351277059,-1
2016-04-27,0.024919444968430238,1
2016-05-09,0.01959751509862495,1
2016-05-11,-0.02348448884558918,-1
2016-05-17,-0.0334756356858259,-1
2016-05-19,0.05810386807918433,1
2016-05-25,0.06113696574500471,1
2016-05-26,0.010308331434407236,1
2016-06-02,0.034900361805409785,1
2016-06-03,-0.021192066722647285,-1
2016-06-14,-0.03615590245263822,-1
2016-06-21,0.03111717068009101,1
2016-06-24,0.04505392798883068,1
2016-06-30,0.025905516944670914,1
2016-07-07,0.03457806677391084,1
2016-07-12,-0.04153285025561548,-1
2016-07-18,-0.05770579672864906,-1
2016-07-20,-0.03618469882158226,-1
2016-07-21,0.029272471143531043,1
2016-07-26,0.024286905254502722,1
2016-08-05,0.04186849173242346,1
2016-08-12,-0.018189370983287323,-1
2016-08-22,0.0286081184996958,1
2016-08-31,-0.007958313870973455,-1
2016-09-06,-0.06887869627602172,-1
2016-09-09,-0.03425210569628012,-1
2016-09-12,-0.0005068542565409562,-1
2016-09-15,0.02284495028529454,1
2016-09-16,-0.07431075517121266,-1
2016-09-23,-0.029509473712065692,-1
2016-09-27,-0.013216231496775754,-1
2016-10-05,-0.03154762627892871,-1
2016-10-13,0.00038546515046467,1
2016-10-18,-0.020471469002303344,-1
2016-10-21,-0.07327485204436057,-1
2016-10-26,-0.02410015643482688,-1
2016-11-08,0.032800485285832126,1
2016-11-10,-0.12200420627005149,-1
2016-11-15,-0.028374688207513987,-1
2016-11-21,0.03178022228117161,1
2016-11-23,-0.025598425482321052,-1
2016-11-24,-0.015912061633846175,-1
2016-12-02,-0.0279379426637143,-1
2016-12-07,0.04495648593113133,1
2016-12-14,-0.042059150817538415,-1
2016-12-20,-0.03054271358065408,-1
2016-12-22,-0.007373373234328406,-1
2016-12-26,0.041550949854603614,1
2016-12-29,0.024760711562719306,1
2017-01-05,0.032201590851604456,1
2017-01-13,0.03045704942976668,1
2017-01-17,-0.07481539977870766,-1
2017-01-20,0.02839727487581012,1
2017-01-25,0.05856963793737324,1
2017-02-02,0.03263914925387135,1
2017-02-06,-0.01033514304981531,-1
2017-02-09,-0.008655267747782913,-1
2017-02-21,0.04153857034450037,1
2017-02-22,-0.031124993053219918,-1
2017-02-27,0.014637971738666877,1
2017-03-06,-0.009640490022200576,-1
2017-03-20,-0.02893511171550378,-1
2017-03-21,0.0296948668398902,1
2017-03-28,0.0027843658857151787,1
2017-03-31,0.03565601459845169,1
2017-04-05,-0.011705649221353531,-1
2017-04-17,-0.028565640256971725,-1
2017-04-20,0.058196730160459564,1
2017-04-24,0.03559623546814339,1
2017-04-25,-0.023044136747690902,-1
2017-05-03,0.03593889885996582,1
2017-05-04,-0.036137592237880156,-1
2017-05-05,0.02715552154386347,1
