,ret,bin
2020-01-22,0.03623464510642527,1
2020-01-24,0.02026842781669136,1
2020-01-27,0.013655818772992045,1
2020-01-31,-0.0011822331954509657,-1
2020-02-06,0.010215036461137084,1
2020-02-11,0.008077865870849577,1
2020-02-12,-0.019797169013812455,-1
2020-02-13,-0.006835374395720573,-1
2020-02-24,-0.007001191378562255,-1
2020-02-28,0.006603635717363332,1
2020-03-03,-0.02960703462950043,-1
2020-03-05,-0.04432735817181277,-1
2020-03-09,-0.07166616120723135,-1
2020-03-12,0.0034127171371480802,1
2020-03-16,-0.04408472217724968,-1
2020-03-17,-0.11397141828055812,-1
2020-03-18,0.07713628568393371,1
2020-03-19,-0.09299246880727063,-1
2020-03-20,-0.12999557711817733,-1
2020-03-23,0.1747325988434989,1
2020-03-24,0.11904771260567037,1
2020-03-25,0.06417844879695855,1
2020-03-26,-0.0577223920895904,-1
2020-03-27,-0.07533423535671036,-1
2020-03-30,-0.07393518079478256,-1
2020-04-01,0.01387878190668701,1
2020-04-03,0.050138065321175374,1
2020-04-07,-0.009849295779562617,-1
2020-04-09,-0.07475049022786007,-1
2020-04-15,0.010649569384586277,1
2020-04-16,0.10505370333259778,1
2020-04-17,0.09892513671892789,1
2020-04-21,0.1738708195973182,1
2020-04-23,0.08606402498376253,1
2020-04-27,0.01860227598151165,1
2020-04-28,-0.06655864816656798,-1
2020-04-30,-0.05850275316621445,-1
2020-05-04,-0.08193781514682408,-1
2020-05-05,-0.0484919625319572,-1
2020-05-07,-0.07180373493390957,-1
2020-05-11,-0.06293914071216211,-1
2020-05-12,0.002592573704205403,1
2020-05-13,-0.061557260231810074,-1
2020-05-18,0.09329693454161636,1
2020-05-20,0.04952172642872088,1
2020-05-27,0.02533767170688428,1
2020-06-01,0.04029163344721298,1
2020-06-02,-0.046987850635695994,-1
2020-06-03,-0.06335866005472535,-1
2020-06-04,-0.06407372332855266,-1
2020-06-09,-0.0012652777809361027,-1
2020-06-10,0.017338978200184707,1
2020-06-11,0.04362045701556316,1
2020-06-15,0.0429177118697337,1
2020-06-16,0.08858078795244273,1
2020-06-17,0.0896847355096464,1
2020-06-18,0.06640580891359882,1
2020-06-22,-0.0024717283814237323,-1
2020-06-23,-0.025973055817509194,-1
2020-06-24,0.017858584305151082,1
2020-06-25,-0.020192398778115628,-1
2020-06-26,0.020744756227697225,1
2020-07-06,-0.05694873552224844,-1
2020-07-13,0.028826984553344648,1
2020-07-14,0.015982536556396587,1
2020-07-16,0.014894407420635414,1
2020-07-21,0.019131676840364875,1
2020-07-23,-0.047669236755254585,-1
2020-07-24,-0.030703652232251133,-1
2020-07-27,0.013231497607456566,1
2020-07-28,-0.013222062838919801,-1
2020-07-31,-0.004063732711824475,-1
2020-08-03,0.02411064967263199,1
2020-08-05,-0.00498419542399775,-1
2020-08-10,-0.016063721634540284,-1
2020-08-12,-0.005654979574384322,-1
2020-08-14,0.06103479483007135,1
2020-08-18,0.013071886658725607,1
2020-08-20,0.04613878348028688,1
2020-08-24,0.0068120196432435165,1
2020-08-26,0.021159545406335356,1
2020-08-28,-0.04798585511386311,-1
2020-08-31,-0.0361437203807764,-1
2020-09-01,-0.07010802782676251,-1
2020-09-03,-0.06586965663485977,-1
2020-09-07,-0.04679460389388246,-1
2020-09-09,-0.028880546448804112,-1
2020-09-14,0.015865849417205924,1
2020-09-18,0.0012528655176577974,1
2020-09-24,0.005577509638565292,1
2020-09-28,0.028075396150956333,1
2020-10-01,0.015056902459440247,1
2020-10-06,-0.013749230209459506,-1
2020-10-12,0.0610480579843935,1
2020-10-13,0.03594946798902332,1
2020-10-15,0.06395322527565805,1
2020-10-16,0.04246009792747918,1
2020-10-19,0.1410619306107368,1
2020-10-21,0.016938129183296402,1
2020-10-26,0.12050960394063237,1
2020-10-27,-0.025351951267685746,-1
2020-10-28,0.02723439089462043,1
2020-10-30,0.05383222832956669,1
2020-11-02,0.008160982326387067,1
2020-11-04,0.05356597293004284,1
2020-11-05,0.031454313384234434,1
2020-11-06,0.020313613202416425,1
2020-11-10,0.0442968520649103,1
2020-11-11,0.049782879409719705,1
2020-11-12,0.023878055300309287,1
2020-11-17,0.06147559919970291,1
2020-11-18,0.02471871138869064,1
2020-11-20,-0.007171573282512389,-1
2020-11-24,-0.04085938787564647,-1
2020-11-25,-0.02249719154896823,-1
2020-11-26,-0.03604899172282716,-1
2020-12-01,0.004104779978689077,1
2020-12-02,0.06898360205215326,1
2020-12-04,0.050426618721571614,1
2020-12-07,0.07959124682171925,1
2020-12-09,0.03493397465858372,1
2020-12-11,0.02345859413437923,1
2020-12-15,0.019347533129309813,1
2020-12-21,-5.2077344271928006e-05,-1
2020-12-24,0.019738889802018544,1
2020-12-28,-0.011740156713981875,-1
2020-12-30,-0.02884119658147921,-1
2021-01-01,-0.0142925360737014,-1
2021-01-04,-0.013940138354239795,-1
2021-01-11,-0.04145696588374059,-1
2021-01-12,-0.0396385149399594,-1
2021-01-15,-0.019260759126420224,-1
2021-01-19,-0.031266553938749775,-1
2021-01-21,-0.050113172808762374,-1
2021-01-22,-0.034628035559322146,-1
2021-01-25,-0.016551459201675,-1
2021-01-27,-0.02932502853702501,-1
2021-01-28,0.04565117386569617,1
2021-02-01,0.03319456219399308,1
2021-02-02,0.051496332022972435,1
2021-02-04,0.039546736799117355,1
2021-02-05,0.0016391910927897602,1
2021-02-08,0.014715215738758003,1
2021-02-15,-0.023766920344802434,-1
2021-02-16,-0.03468422448895825,-1
2021-02-17,-0.02548434986110093,-1
2021-02-18,0.002133157649199413,1
2021-02-23,0.020422319712722237,1
2021-02-24,-0.06846488353900859,-1
2021-02-26,0.036116570502067624,1
2021-03-01,0.04863448920680091,1
2021-03-03,0.012108420408316833,1
2021-03-05,-0.0020025882580456678,-1
2021-03-09,-0.03827782753221398,-1
2021-03-12,-0.03451927260725751,-1
2021-03-16,-0.06344575168980149,-1
2021-03-17,-0.05644015303336469,-1
2021-03-18,-0.026852122516710764,-1
2021-03-24,-0.01304396178915801,-1
2021-03-31,-0.005989738721356108,-1
2021-04-01,-0.025130978080054822,-1
2021-04-05,-0.009492861023012722,-1
2021-04-07,-0.02762279868367723,-1
2021-04-12,0.017647043943588292,1
2021-04-13,-0.023453556519561825,-1
2021-04-19,0.034631753211681326,1
2021-04-22,0.008208262949909617,1
2021-04-26,0.029437716568118555,1
2021-04-28,-0.03458563097495937,-1
2021-04-30,0.03462378216361084,1
2021-05-03,-0.010895730430024675,-1
2021-05-05,-0.029309673640861456,-1
2021-05-10,-0.029983122367974624,-1
2021-05-11,0.0012532320350604476,1
2021-05-12,0.014719122293443743,1
2021-05-17,0.007740168892472754,1
2021-05-19,0.02698571002243444,1
2021-05-21,0.028475481907494382,1
2021-05-27,0.021184361935657314,1
2021-05-28,0.007857793699724391,1
2021-06-02,-0.00844034081619316,-1
2021-06-03,-0.02543814235913211,-1
2021-06-09,-0.006085627169630681,-1
2021-06-14,-0.017052766027831456,-1
2021-06-23,-0.000978906727941542,-1
2021-06-29,0.02901775236267201,1
2021-07-05,0.0109468121478975,1
2021-07-06,-0.0033326795248169727,-1
2021-07-08,-0.0054840681424059845,-1
2021-07-13,-0.025470195572512955,-1
2021-07-19,-0.04710359836554301,-1
2021-07-26,-0.024503019264711767,-1
2021-07-27,-0.025412923318006264,-1
2021-07-28,0.05874700291370161,1
2021-08-02,0.012341637442982334,1
2021-08-04,0.01902065768061556,1
2021-08-06,0.00657659045474257,1
2021-08-10,-0.013435654824945686,-1
2021-08-11,-0.03580250884575065,-1
2021-08-18,-0.00791553074247775,-1
2021-08-20,-0.0035513464671653727,-1
2021-08-30,0.010283066688554499,1
2021-09-02,0.03583087179280131,1
2021-09-07,0.1377453937967723,1
2021-09-08,0.1025146161694297,1
2021-09-13,0.036276215608044726,1
2021-09-14,0.0750634824380132,1
2021-09-16,0.04129961343771371,1
2021-09-17,0.0014941136554256218,1
2021-09-22,0.01936481474767593,1
2021-09-23,-0.009140345242389714,-1
2021-09-28,-0.041509472814452164,-1
2021-09-29,-0.027112190721822138,-1
2021-09-30,-0.015008694630210817,-1
2021-10-05,0.013620183159765542,1
2021-10-06,0.031727016317616874,1
2021-10-11,0.01718637200454709,1
2021-10-13,0.0011197283466493069,1
2021-10-19,0.05325874206937886,1
2021-10-21,-0.021107931795319335,-1
2021-10-22,-0.007782979230397058,-1
2021-10-26,-0.050860509211739346,-1
2021-10-28,0.009697427750990917,1
2021-10-29,0.043177509977841755,1
2021-11-01,-0.0002166447527244264,-1
2021-11-03,0.00812266004068607,1
2021-11-08,-0.04455251286707973,-1
2021-11-10,-0.011054695554660987,-1
2021-11-15,-0.03473513630716085,-1
2021-11-17,-0.047562268055740486,-1
2021-11-18,-0.0340833205330513,-1
2021-11-22,0.004525893306637441,1
2021-11-23,0.026325077860428925,1
2021-11-24,-0.02344141149931256,-1
2021-11-25,-0.034789403818215714,-1
2021-11-26,-2.5543512987780126e-05,-1
2021-11-29,-0.03280353207837472,-1
2021-11-30,0.0011977721263665142,1
2021-12-03,-0.021471065561828984,-1
2021-12-06,0.027556813239347777,1
2021-12-07,-0.008620909676440025,-1
2021-12-10,-0.029708632727757034,-1
2021-12-13,-0.06972403685601991,-1
2021-12-14,-0.025320628079386953,-1
2021-12-15,-0.03941311605722031,-1
2021-12-17,-0.028598520885197876,-1
2021-12-20,0.011420341101646247,1
2021-12-22,0.007092653625156986,1
2021-12-24,0.02728210017051369,1
2021-12-27,0.012771803560844175,1
2021-12-31,0.015784157314189473,1
2022-01-03,0.05355040117658194,1
2022-01-04,0.0375418029160286,1
2022-01-05,0.01792263731903576,1
2022-01-06,0.023732759151005478,1
2022-01-10,-0.028414495573075627,-1
2022-01-13,-0.04954965514443077,-1
2022-01-19,-0.006244625698137329,-1
2022-01-24,0.02807363074306335,1
2022-01-25,0.014908496831683937,1
2022-01-27,0.02823871231736841,1
2022-01-31,0.045955023936981254,1
2022-02-01,-0.028608695358204095,-1
2022-02-02,-0.0587615179350881,-1
2022-02-03,-0.0849637358663714,-1
2022-02-04,-0.026111886503132453,-1
2022-02-07,0.003582300412041217,1
2022-02-10,-0.06445476352767787,-1
2022-02-11,-0.0006290779536696212,-1
2022-02-14,0.0379254142533485,1
2022-02-15,0.01580166324133314,1
2022-02-22,-0.02546499620357001,-1
2022-02-23,-0.04838029543009181,-1
2022-02-24,0.03445971744940812,1
2022-02-25,-0.05630953479483691,-1
2022-03-02,-0.02981722324316116,-1
2022-03-04,-0.02297177513671933,-1
2022-03-07,0.015888740712538763,1
2022-03-09,0.013742742691040144,1
2022-03-11,-0.0014179368772369028,-1
2022-03-14,0.01747032731039666,1
2022-03-15,0.04974769411644453,1
2022-03-16,0.03379713834178011,1
2022-03-17,-0.05208799326461777,-1
2022-03-21,-0.007878050532322711,-1
2022-03-22,-0.04734905344202378,-1
2022-03-23,-0.0037576154119758343,-1
2022-03-24,0.02855635240484311,1
2022-03-30,0.04137604611771972,1
2022-04-01,0.03343371207610257,1
2022-04-04,-0.03790752847651302,-1
2022-04-05,-0.028742682984064905,-1
2022-04-06,0.002276042074674578,1
2022-04-12,-0.028553954195977727,-1
2022-04-18,0.00871225656551311,1
2022-04-19,0.048755539278227955,1
2022-04-21,-0.01817303216937527,-1
2022-04-22,0.026971474421367825,1
2022-04-28,0.005635302855732105,1
2022-04-29,-0.008627614297598729,-1
2022-05-05,-0.016744512444536563,-1
2022-05-09,-0.003734080255528349,-1
2022-05-10,-0.007651039022600004,-1
2022-05-12,0.045090539060341994,1
2022-05-16,-0.01624513070355138,-1
2022-05-17,-0.03091890497207328,-1
2022-05-19,0.02565327357649161,1
2022-05-20,0.04048330736210293,1
2022-05-23,0.02871710483543155,1
2022-05-24,0.033783018218467964,1
2022-05-25,0.0005766226847785383,1
2022-05-27,-0.02209425586321423,-1
2022-05-30,-0.030317449396422447,-1
2022-05-31,-0.029807415021298134,-1
2022-06-08,-0.0586018959860366,-1
2022-06-10,-0.030388460072948043,-1
2022-06-13,-0.03542755854641966,-1
2022-06-16,0.0034013704798327993,1
2022-06-24,-0.016191714371328825,-1
2022-06-28,-0.015789945718089005,-1
2022-06-29,0.015403900773708123,1
2022-07-01,0.02203573602175468,1
2022-07-06,0.08281018891493797,1
2022-07-07,0.06163356690690125,1
2022-07-12,0.07370787755141706,1
2022-07-13,0.05332789320259046,1
2022-07-14,0.04271063571265743,1
2022-07-18,-0.009698500289101908,-1
2022-07-21,0.015523030075910382,1
2022-07-22,-0.009167559894974753,-1
2022-07-25,0.008242502907391813,1
2022-07-26,0.037976888997061975,1
2022-07-28,0.014902852268969369,1
2022-08-01,-0.0006111169473216327,-1
2022-08-02,-0.015910031447882722,-1
2022-08-03,0.0018993072939508249,1
2022-08-11,-0.007445444569584181,-1
2022-08-18,-0.025597297569600164,-1
2022-08-19,-0.023947747667533714,-1
2022-08-22,0.045522684536690505,1
2022-08-23,-0.0030984304791964457,-1
2022-08-26,0.01884799954732408,1
2022-08-29,0.035378327853737845,1
2022-08-30,0.005690590897047709,1
2022-09-05,0.00866918958961338,1
2022-09-07,0.02434166951768657,1
2022-09-14,-0.012891958440531148,-1
2022-09-16,0.004895546778997506,1
2022-09-22,-0.015876320595477167,-1
2022-09-23,-0.01809199899778724,-1
2022-09-26,-0.0036905400271388666,-1
2022-09-27,-0.018896293846767387,-1
2022-09-29,0.03053301943658049,1
2022-09-30,-0.000164847849844163,-1
2022-10-03,0.021497836922514946,1
2022-10-04,-0.018850330898961598,-1
2022-10-11,0.039291906333138726,1
2022-10-14,0.014013094208285448,1
2022-10-17,0.0029061153349714264,1
2022-10-21,-0.0003680101533716229,-1
2022-10-25,0.020388912618489297,1
2022-10-28,0.013241299342511503,1
2022-11-01,0.0015451445498100291,1
2022-11-07,0.015829191759689998,1
2022-11-10,-0.0068247975126696225,-1
2022-11-14,-0.0054088099600755335,-1
2022-11-16,-0.011089048964549764,-1
2022-11-22,-0.004614004460019028,-1
2022-11-25,0.005211586730000217,1
2022-12-07,-0.007559673024782554,-1
2022-12-09,-0.025158217823873175,-1
2022-12-15,-0.026084149885266972,-1
2022-12-21,0.004050493401131838,1
2023-01-06,0.014047451054205462,1
2023-01-09,-0.017881842126802883,-1
2023-01-12,0.0029784070130320917,1
2023-01-19,-0.003989211330097109,-1
2023-01-24,-0.0059366343045077485,-1
2023-01-27,0.0392271106828197,1
2023-02-01,0.02040470830109742,1
2023-02-03,-0.0036510739533661685,-1
2023-02-06,0.01368055645499111,1
2023-02-07,-0.005576183465625606,-1
2023-02-17,-0.03336650872894542,-1
2023-02-21,-0.01713672908150099,-1
2023-02-22,0.016876908819999814,1
2023-02-27,-0.0024623221764177305,-1
2023-03-02,0.010745155938665096,1
2023-03-03,-0.02952600808849104,-1
2023-03-09,-0.024931513056384746,-1
2023-03-13,-0.004749418524646276,-1
2023-03-14,0.02663442011716821,1
2023-03-17,0.00714663875810384,1
2023-03-23,0.03164260777247874,1
2023-03-27,0.027386950604128435,1
2023-03-31,0.010993485456919805,1
2023-04-06,0.07856695141324832,1
2023-04-11,0.025534762758638196,1
2023-04-13,0.014843521588376207,1
2023-04-17,0.00709704928191468,1
2023-04-27,0.0065755291605273936,1
2023-04-28,-0.004824475157175545,-1
2023-05-04,-0.009704248745595168,-1
2023-05-08,0.0008934111040022064,1
2023-05-16,-0.010092173433570717,-1
2023-05-17,0.01880417156396308,1
2023-05-19,0.0059484699421450404,1
2023-05-24,0.007616395638497586,1
2023-05-26,-0.010359604384244436,-1
2023-05-30,-0.007925187930424293,-1
2023-05-31,-0.06696950952063074,-1
2023-06-01,0.0048444089748811425,1
2023-06-06,-0.052627645817800994,-1
2023-06-08,-0.016194015437807185,-1
2023-06-13,0.00078129525388837,1
2023-06-15,0.013035142380410925,1
2023-06-16,-0.015532384776999253,-1
2023-06-19,0.011509735913496133,1
2023-06-30,0.008204427821150828,1
2023-07-06,-0.00553990308132557,-1
2023-07-07,0.013272190867951172,1
2023-07-12,0.01008999338172023,1
2023-07-17,0.03154895206245989,1
2023-07-20,-0.04249065902246019,-1
2023-07-24,-0.038766650058491225,-1
2023-07-27,0.001654401925845983,1
2023-08-01,-0.030851334109882944,-1
2023-08-02,-0.000246728682152475,-1
2023-08-10,-0.022489395654810562,-1
2023-08-17,0.007447481025738334,1
2023-08-23,-0.011965985649694533,-1
2023-08-31,0.007022002506159364,1
2023-09-07,0.010564541287569229,1
2023-09-13,-0.019264526337863574,-1
2023-09-18,-0.004948982580367467,-1
2023-09-21,-0.01631821873370043,-1
2023-09-25,-0.028693172848992643,-1
2023-09-28,-0.008019768129482463,-1
2023-10-09,0.030303034610776658,1
2023-10-10,-0.01005071529519963,-1
2023-10-19,-0.0059822336756133465,-1
2023-10-20,-0.016303088277825895,-1
2023-10-23,-0.007295670812205612,-1
2023-10-26,0.004631693249937063,1
2023-10-31,0.00045989883769781414,1
2023-11-07,0.007623163772037422,1
2023-11-15,-0.015399857761165148,-1
2023-11-22,-0.0036375959776718814,-1
2023-12-04,0.0015671396466316878,1
2023-12-11,0.004690747511640225,1
2023-12-14,-0.001753118236681006,-1
2023-12-20,0.018614832413124338,1
2023-12-21,0.03046903764743769,1
2023-12-26,0.00821475073563449,1
2023-12-28,-0.028859911106793645,-1
2024-01-02,-0.0170505203101039,-1
2024-01-08,0.0139094252150751,1
2024-01-15,-0.038806321638582664,-1
2024-01-17,0.002725206709754957,1
2024-01-24,0.01104216547377268,1
2024-01-29,-0.05112735612776187,-1
2024-02-06,-0.027895907270433007,-1
2024-02-08,0.011129072813687024,1
2024-02-12,0.023046969966525443,1
2024-02-13,0.0012088508649890084,1
2024-02-20,-0.04476601398928748,-1
2024-02-22,0.001420465515627578,1
2024-02-28,0.026193894425551534,1
2024-03-01,0.0011286744783469693,1
2024-03-06,-0.02238951439811898,-1
2024-03-11,0.005001066852812652,1
2024-03-19,0.015288765639055235,1
2024-03-22,0.0051226798057790734,1
