strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
10600,,,,,,ULTRACEMCO25SEP10600PE,36673026,4.05,,
10800,,,,,,ULTRACEMCO25SEP10800PE,36673794,8.95,,
11000,ULTRACEMCO25OCT11000CE,33836034.0,0.0,,,ULTRACEMCO25OCT11000PE,33836290,0.0,,
11100,,,,,,ULTRACEMCO25SEP11100PE,33783042,23.55,,
11200,ULTRACEMCO25NOV11200CE,32333826.0,0.0,,,ULTRACEMCO25NOV11200PE,32334082,0.0,,
11400,ULTRACEMCO25NOV11400CE,32337922.0,0.0,,,ULTRACEMCO25NOV11400PE,32339714,0.0,,
11500,ULTRACEMCO25OCT11500CE,32280066.0,0.0,,,ULTRACEMCO25OCT11500PE,32280322,0.0,,
11600,ULTRACEMCO25NOV11600CE,32339970.0,0.0,,,ULTRACEMCO25NOV11600PE,32340226,0.0,,
11700,ULTRACEMCO25OCT11700CE,32280578.0,0.0,,,ULTRACEMCO25OCT11700PE,32280834,0.0,,
11800,ULTRACEMCO25NOV11800CE,32340482.0,0.0,,,ULTRACEMCO25NOV11800PE,32340738,0.0,,
11900,ULTRACEMCO25OCT11900CE,32281090.0,0.0,,,ULTRACEMCO25OCT11900PE,32289794,0.0,,
12000,ULTRACEMCO25NOV12000CE,32340994.0,0.0,,,ULTRACEMCO25NOV12000PE,32341250,0.0,,
12100,ULTRACEMCO25OCT12100CE,32290050.0,0.0,,,ULTRACEMCO25OCT12100PE,32290306,0.0,,
12200,ULTRACEMCO25NOV12200CE,32341506.0,0.0,,,ULTRACEMCO25NOV12200PE,32341762,0.0,,
12300,ULTRACEMCO25OCT12300CE,32290562.0,0.0,,,ULTRACEMCO25OCT12300PE,32293378,0.0,,
12400,ULTRACEMCO25NOV12400CE,32342018.0,0.0,,,ULTRACEMCO25NOV12400PE,32342274,0.0,,
12500,ULTRACEMCO25OCT12500CE,32293634.0,0.0,,,ULTRACEMCO25OCT12500PE,32294402,0.0,,
12600,ULTRACEMCO25NOV12600CE,32343042.0,0.0,,,ULTRACEMCO25NOV12600PE,32343298,0.0,,
12700,ULTRACEMCO25OCT12700CE,32294658.0,0.0,,,ULTRACEMCO25OCT12700PE,32306178,0.0,,
12800,ULTRACEMCO25NOV12800CE,32343554.0,0.0,,,ULTRACEMCO25NOV12800PE,32343810,0.0,,
12900,ULTRACEMCO25OCT12900CE,32306434.0,0.0,,,ULTRACEMCO25OCT12900PE,32306690,0.0,,
13000,ULTRACEMCO25NOV13000CE,32347138.0,0.0,,,ULTRACEMCO25NOV13000PE,32347394,0.0,,
13100,ULTRACEMCO25OCT13100CE,32306946.0,0.0,,,ULTRACEMCO25OCT13100PE,32308226,0.0,,
13200,ULTRACEMCO25NOV13200CE,32348162.0,0.0,,,ULTRACEMCO25NOV13200PE,32348418,0.0,,
13300,ULTRACEMCO25OCT13300CE,32308482.0,0.0,,,ULTRACEMCO25OCT13300PE,32308738,0.0,,
13400,ULTRACEMCO25NOV13400CE,32372226.0,0.0,,,ULTRACEMCO25NOV13400PE,32372482,0.0,,
13500,ULTRACEMCO25OCT13500CE,32308994.0,0.0,,,ULTRACEMCO25OCT13500PE,32309250,0.0,,
13600,ULTRACEMCO25NOV13600CE,32375554.0,0.0,,,ULTRACEMCO25NOV13600PE,32375810,0.0,,
13700,ULTRACEMCO25OCT13700CE,32309506.0,0.0,,,ULTRACEMCO25OCT13700PE,32309762,0.0,,
13800,ULTRACEMCO25NOV13800CE,32376578.0,0.0,,,ULTRACEMCO25NOV13800PE,32376834,0.0,,
14000,ULTRACEMCO25NOV14000CE,32377602.0,0.0,,,ULTRACEMCO25NOV14000PE,32377858,0.0,,
14200,ULTRACEMCO25OCT14200CE,33886466.0,0.0,,,ULTRACEMCO25OCT14200PE,33886722,0.0,,
14400,ULTRACEMCO25NOV14400CE,32378626.0,0.0,,,ULTRACEMCO25NOV14400PE,32378882,0.0,,
