strike,symbol_ce,ce_token,ce_ltp,ce_oi,ce_volume,symbol_pe,pe_token,pe_ltp,pe_oi,pe_volume
680,SBIN25NOV680CE,30129666.0,0.0,,,SBIN25NOV680PE,30129922.0,0.0,,
700,SBIN25OCT700CE,31494914.0,118.35,,,SBIN25OCT700PE,31495170.0,0.0,,
710,,,,,,SBIN25SEP710PE,31428610.0,0.5,,
720,SBIN25NOV720CE,30130690.0,0.0,,,SBIN25NOV720PE,30130946.0,0.0,,
730,SBIN25OCT730CE,30093570.0,0.0,,,SBIN25OCT730PE,30095618.0,0.0,,
740,SBIN25NOV740CE,30131202.0,0.0,,,SBIN25NOV740PE,30131458.0,0.0,,
750,SBIN25OCT750CE,30103298.0,0.0,,,SBIN25OCT750PE,30103554.0,0.0,,
760,SBIN25NOV760CE,30131714.0,0.0,,,SBIN25NOV760PE,30131970.0,0.0,,
770,SBIN25OCT770CE,30104578.0,0.0,,,SBIN25OCT770PE,30104834.0,5.75,,
780,SBIN25NOV780CE,30132226.0,0.0,,,SBIN25NOV780PE,30132482.0,0.0,,
790,SBIN25OCT790CE,30105090.0,0.0,,,SBIN25OCT790PE,30105346.0,0.0,,
800,SBIN25NOV800CE,30132738.0,36.0,,,SBIN25NOV800PE,30132994.0,0.0,,
810,SBIN25OCT810CE,30105602.0,23.45,,,SBIN25OCT810PE,30105858.0,17.1,,
820,SBIN25NOV820CE,30133250.0,0.0,,,SBIN25NOV820PE,30133506.0,0.0,,
830,SBIN25OCT830CE,30106114.0,14.0,,,SBIN25OCT830PE,30106370.0,0.0,,
840,SBIN25NOV840CE,30133762.0,19.9,,,SBIN25NOV840PE,30134018.0,0.0,,
850,SBIN25OCT850CE,30106626.0,7.5,,,SBIN25OCT850PE,30106882.0,0.0,,
860,SBIN25NOV860CE,30134274.0,0.0,,,SBIN25NOV860PE,30135810.0,0.0,,
870,SBIN25OCT870CE,30107138.0,0.0,,,SBIN25OCT870PE,30107394.0,0.0,,
880,SBIN25NOV880CE,30136066.0,0.0,,,SBIN25NOV880PE,30146562.0,0.0,,
890,SBIN25SEP890CE,31440386.0,0.65,,,SBIN25SEP890PE,31441154.0,82.45,,
900,SBIN25OCT900CE,31501570.0,2.1,,,SBIN25OCT900PE,31501826.0,0.0,,
910,SBIN25SEP910CE,31463426.0,0.4,,,SBIN25SEP910PE,31463682.0,101.8,,
920,SBIN25NOV920CE,30147842.0,5.0,,,SBIN25NOV920PE,30153218.0,0.0,,
940,SBIN25SEP940CE,33932802.0,0.15,,,,,,,
