date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2015-09-22,36,776.5825805664,776.5825805664,670.8981933594,670.8981933594,55125670.0,23185330.0,36,39898077212.91438
2015-09-28,39,670.1299438477,674.953125,667.3129272461,674.953125,4858162.0,1121534.0,3,3253606360.4371986
2015-10-08,46,669.5751342773,707.9475097656,669.5751342773,701.6303710938,10219206.0,4696422.0,7,7072451839.314237
2015-10-21,55,698.3010864258,698.3010864258,670.1299438477,680.3305053711,16115258.0,2613651.0,9,10961811393.50989
2015-10-26,57,688.8092041016,696.0399169922,688.8092041016,696.0399169922,2710821.0,2710821.0,2,1872693182.354453
2016-01-08,107,699.0958862305,745.3204956055,674.9505004883,697.1159667969,54220115.0,23935723.0,50,38548900589.33037
2016-05-20,195,698.7515258789,778.2460327148,661.0056152344,699.3110961914,119274194.0,55913432.0,88,86350880903.88861
2016-07-29,244,705.5087280273,819.3845214844,705.5087280273,802.8925170898,73023844.0,37913163.0,49,55673266924.16028
2016-08-09,251,805.0245361328,813.0748291016,795.27734375,813.0748291016,6954641.0,5886912.0,7,5597373777.532096
2016-09-16,276,804.9811401367,828.1309204102,787.18359375,793.4497680664,25494997.0,8866397.0,25,20439642801.78135
2016-11-03,307,793.6673583984,794.6246337891,724.3916015625,736.6920776367,48333117.0,16887986.0,31,36387773733.29404
2017-05-26,446,744.2398071289,915.7747192383,690.7475585938,913.5804443359,164770218.0,93587564.0,139,128503340576.06502
2017-06-14,459,941.0508422852,977.4290771484,936.4431762695,977.4290771484,17960400.0,11378784.0,13,17187223560.81264
2017-08-01,492,968.9159545898,1039.5599365234,956.0112304688,1039.5599365234,46161193.0,24761308.0,33,46110820731.461205
2017-09-12,520,1034.9555664062,1106.7270507812,1020.8312988281,1106.7270507812,24358283.0,14093501.0,28,25782643728.638783
2017-09-28,532,1107.7453613281,1133.5141601562,1065.1076660156,1065.1076660156,16396843.0,2901104.0,12,17913083411.439896
2017-10-25,549,1039.5161132812,1135.3737792969,1039.5161132812,1126.7844238281,19826907.0,12886548.0,17,21442164758.5717
2017-11-17,566,1127.8909912109,1150.337890625,1092.9132080078,1139.1964111328,19136329.0,12220738.0,17,21496430980.813652
2017-12-20,589,1135.943359375,1214.5101318359,1114.5526123047,1214.5101318359,23259323.0,14166395.0,23,26859634105.38062
2018-01-04,599,1201.8540039062,1219.1448974609,1193.0747070312,1205.2407226562,8926070.0,6011830.0,10,10756327946.489143
2018-01-09,602,1209.0736083984,1219.6352539062,1209.0736083984,1213.3070068359,2078633.0,1370247.0,3,2524687467.15311
2018-01-10,603,1217.3178710938,1217.3178710938,1217.3178710938,1217.3178710938,939525.0,939525.0,1,1143700572.8394024
2018-01-11,604,1228.7706298828,1228.7706298828,1228.7706298828,1228.7706298828,629248.0,629248.0,1,773201461.3124921
2018-01-17,608,1224.6262207031,1231.7565917969,1218.5656738281,1222.1306152344,4503275.0,896453.0,4,5509674902.119876
2018-02-01,618,1209.4298095703,1248.0224609375,1207.7807617188,1222.1750488281,15973224.0,9182167.0,10,19519200328.626827
