date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2016-01-12,157,250.2434997559,260.8940429688,179.9767303467,179.9767303467,2096412591.0,1046829495.0,157,472784445402.3333
2016-01-15,160,181.330657959,181.330657959,166.3476409912,166.3476409912,73135309.0,23788247.0,3,12737136026.54995
2016-01-18,161,163.3690795898,163.3690795898,163.3690795898,163.3690795898,35653244.0,0.0,1,5824637656.67056
2016-01-19,162,165.129119873,165.129119873,165.129119873,165.129119873,24501774.0,24501774.0,1,4045956375.947155
2016-01-20,163,156.7350158691,156.7350158691,156.7350158691,156.7350158691,28655794.0,0.0,1,4491366327.331661
2016-01-21,164,158.4951019287,158.4951019287,158.4951019287,158.4951019287,28697205.0,28697205.0,1,4548366431.543799
2016-01-22,165,166.6184082031,166.6184082031,166.6184082031,166.6184082031,21432409.0,21432409.0,1,3571033871.537794
2016-01-25,166,165.129119873,165.129119873,165.129119873,165.129119873,17534650.0,0.0,1,2895481321.7811
2016-01-28,168,166.4378814697,167.2050933838,166.4378814697,167.2050933838,36810843.0,36810843.0,2,6142247883.403391
2016-02-01,170,162.3762054443,162.3762054443,155.9226837158,155.9226837158,47174416.0,0.0,2,7512118477.724951
2016-02-02,171,152.899017334,152.899017334,152.899017334,152.899017334,35957332.0,0.0,1,5497840728.752393
2016-02-03,172,149.8753356934,149.8753356934,149.8753356934,149.8753356934,24132003.0,0.0,1,3616792050.5791354
2016-02-04,173,146.9870452881,146.9870452881,146.9870452881,146.9870452881,23811109.0,0.0,1,3499924556.942886
2016-02-05,174,151.81590271,151.81590271,151.81590271,151.81590271,22732245.0,22732245.0,1,3451116295.299884
2016-02-08,175,155.3811340332,155.3811340332,155.3811340332,155.3811340332,22289005.0,22289005.0,1,3463290873.371665
2016-02-09,176,150.777923584,150.777923584,150.777923584,150.777923584,19008384.0,0.0,1,2866044670.2073283
2016-02-10,177,143.5120544434,143.5120544434,143.5120544434,143.5120544434,32294785.0,0.0,1,4634690943.157897
2016-02-11,178,139.2247467041,139.2247467041,139.2247467041,139.2247467041,72749830.0,0.0,1,10128576654.516335
2016-02-12,179,139.7211761475,139.7211761475,139.7211761475,139.7211761475,41187889.0,41187889.0,1,5754820294.112678
2016-02-15,180,151.5000152588,151.5000152588,151.5000152588,151.5000152588,35956266.0,35956266.0,1,5447374847.649472
2016-02-16,181,141.1653137207,141.1653137207,141.1653137207,141.1653137207,33816243.0,0.0,1,4773680551.950425
2016-02-18,183,143.4669189453,144.2341308594,143.4669189453,144.2341308594,53471876.0,53471876.0,2,7687575299.790892
2016-03-04,194,148.6568450928,170.0482330322,137.0134124756,170.0482330322,349084834.0,286730692.0,11,52886737137.00634
2016-07-07,276,165.4901733398,204.3788452148,151.9964141846,201.2240142822,1994240339.0,1128035816.0,82,355866896049.6433
2016-09-08,319,199.6237182617,245.3917694092,199.6237182617,245.3917694092,831227790.0,534116066.0,43,182476112381.052
2016-11-29,372,241.5054016113,257.2338867188,222.0734100342,231.0807189941,931624287.0,446541921.0,53,222119916365.78003
2017-01-27,414,236.2473449707,243.8372192383,222.119140625,243.6543426514,521034335.0,281882044.0,42,121186935679.89626
2017-03-30,456,241.3682250977,266.1497192383,238.0762176514,266.1497192383,622229209.0,379807995.0,42,156041672867.601
2017-07-14,528,268.2986755371,281.649597168,251.3941650391,269.0641479492,1047389289.0,545076194.0,72,278840081342.0788
2017-07-31,539,270.3559875488,288.3489379883,268.1875915527,288.3489379883,159163508.0,121198658.0,11,44009447318.244
2017-08-14,549,285.1194152832,287.1494140625,256.6997680664,256.6997680664,202767408.0,21036111.0,10,54863302558.503815
2017-09-11,567,261.2210998535,261.2210998535,250.0100860596,250.0100860596,205057916.0,69008256.0,18,52465204346.8483
2017-09-26,578,252.3168792725,253.0088806152,238.2915649414,238.2915649414,136206789.0,28746156.0,11,33646337581.224464
2017-11-30,623,231.0482177734,311.4168701172,223.9894714355,295.5922851562,1203139906.0,673383006.0,45,344810060932.68494
2018-01-02,645,288.5796203613,295.1309204102,279.8138122559,279.8138122559,335332258.0,159487496.0,22,97301609211.86871
2018-01-09,650,279.444732666,284.6581115723,279.444732666,280.782623291,82086999.0,24517099.0,5,23171424519.41934
2018-01-10,651,277.8300170898,277.8300170898,277.8300170898,277.8300170898,13064599.0,0.0,1,3629737763.441384
2018-01-11,652,278.8449707031,278.8449707031,278.8449707031,278.8449707031,12298455.0,12298455.0,1,3429362324.1683936
2018-01-12,653,278.8910827637,278.8910827637,278.8910827637,278.8910827637,17594228.0,17594228.0,1,4906873297.311408
2018-01-17,656,279.214050293,283.3662719727,273.262512207,283.3662719727,62507915.0,44466975.0,3,17454825984.81286
2018-02-01,666,279.8138122559,304.4042053223,279.8138122559,282.3973999023,272210516.0,117594783.0,10,78755322222.92242
2018-02-14,674,274.3698120117,278.1067504883,254.8543548584,254.8543548584,225420721.0,59337192.0,8,60375562772.62359
2018-02-19,677,257.1611328125,257.1611328125,247.7494049072,247.7494049072,100244140.0,26058237.0,3,25168857537.381096
2018-02-21,679,248.8105316162,252.1784210205,248.8105316162,252.1784210205,57172475.0,57172475.0,2,14304981556.919264
2018-02-26,682,251.5325622559,254.7158813477,251.5325622559,253.2396240234,56372241.0,15482147.0,3,14254867175.003584
2018-03-01,685,246.9189758301,247.2880401611,241.8901519775,241.8901519775,70494883.0,26810799.0,3,17301464456.72848
2018-03-05,686,243.1358337402,243.1358337402,243.1358337402,243.1358337402,18484565.0,18484565.0,1,4494260122.59992
2018-03-07,688,236.722946167,236.722946167,227.5880279541,227.5880279541,52040664.0,0.0,2,12033638921.93615
2018-03-14,693,236.9535980225,237.1842956543,233.3089141846,237.1842956543,143120707.0,96252042.0,5,33683020747.81903
