date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2016-09-08,319,683.1415405273,815.9127807617,597.4526977539,815.9127807617,434784471.0,234322146.0,319,302404456876.56244
2017-04-26,473,815.0169677734,896.1353759766,692.3439331055,896.1353759766,350150611.0,162860517.0,154,276121002122.2719
2017-04-27,474,912.3593139648,912.3593139648,912.3593139648,912.3593139648,7060437.0,7060437.0,1,6441655457.6116905
2018-03-05,686,897.7279663086,1116.4013671875,897.7279663086,1095.5363769531,407520751.0,233583359.0,212,409785682873.0095
2018-05-02,725,1078.0577392578,1251.75,1034.5847167969,1251.75,83999495.0,54745441.0,39,93450945857.70097
2018-06-15,757,1228.5446777344,1334.5627441406,1228.4449462891,1334.5627441406,63242625.0,37805664.0,32,81229677095.09685
2018-07-03,769,1309.9627685547,1347.6594238281,1297.9616699219,1347.6594238281,20128114.0,13181858.0,12,26664220701.257473
2018-07-04,770,1359.7103271484,1359.7103271484,1359.7103271484,1359.7103271484,1347778.0,1347778.0,1,1832587665.3034163
2018-07-09,773,1359.4613037109,1379.4794921875,1359.4613037109,1379.4794921875,4731959.0,2917848.0,3,6476897574.926311
2018-07-12,776,1366.5822753906,1384.8670654297,1366.5822753906,1384.8670654297,4522920.0,3046897.0,3,6232544480.595564
2018-07-13,777,1399.3653564453,1399.3653564453,1399.3653564453,1399.3653564453,1439199.0,1439199.0,1,2013965221.6307194
2018-07-18,780,1403.4508056641,1403.4508056641,1393.5861816406,1393.5861816406,4327399.0,1505129.0,3,6048411055.569028
2018-07-27,787,1342.6176757812,1342.6176757812,1306.4464111328,1306.4464111328,23070149.0,5074744.0,7,30497105236.198177
2018-08-14,799,1300.6173095703,1308.0407714844,1272.7166748047,1288.4106445312,21756468.0,14652533.0,12,28041373541.950306
2018-08-20,802,1240.9797363281,1270.2254638672,1240.9797363281,1270.2254638672,10058207.0,4308713.0,3,12570754531.42272
2018-08-21,803,1258.9157714844,1258.9157714844,1258.9157714844,1258.9157714844,1143471.0,0.0,1,1439533676.1350384
2018-08-27,806,1243.271484375,1270.375,1243.271484375,1270.375,7865857.0,4713864.0,3,9862145268.87733
2018-08-28,807,1280.5385742188,1280.5385742188,1280.5385742188,1280.5385742188,1608796.0,1608796.0,1,2060125336.0489087
2018-08-29,808,1284.0263671875,1284.0263671875,1284.0263671875,1284.0263671875,1473564.0,1473564.0,1,1892095029.7382812
2018-09-07,815,1273.5137939453,1282.6811523438,1233.7552490234,1240.53125,14683181.0,4517266.0,7,18466088290.237076
2018-10-01,829,1219.0078125,1235.1505126953,1118.017578125,1118.017578125,47098263.0,9879632.0,14,55025926688.01404
2018-10-19,841,1094.3518066406,1194.6944580078,1048.4653320312,1194.6944580078,44522744.0,32071403.0,12,50371753150.40301
2019-03-19,943,1159.8685302734,1342.9663085938,1105.6119384766,1342.9663085938,418532160.0,196651229.0,102,514917450726.4653
2019-05-24,985,1346.802734375,1506.3343505859,1304.0052490234,1506.3343505859,121637219.0,72780498.0,42,168656236033.99365
2019-06-04,992,1523.9716796875,1529.900390625,1505.6368408203,1525.9147949219,13781559.0,9028043.0,7,20945795828.957973
2019-12-19,1125,1508.8754882812,1724.2902832031,1405.90234375,1724.2902832031,343563203.0,189066247.0,133,531125151632.6446
2020-03-09,1180,1687.6011962891,1709.734375,1573.3963623047,1573.3963623047,154998769.0,69346729.0,55,256014366219.92825
2020-08-24,1293,1584.5126953125,1584.5126953125,1094.9417724609,1383.0712890625,692586818.0,375834696.0,113,884901680280.9231
2020-11-17,1353,1395.8825683594,1802.4044189453,1242.3464355469,1791.2380371094,304719999.0,196392162.0,60,447869742449.0325
2020-11-23,1357,1825.0858154297,1892.1333007812,1820.8485107422,1892.1333007812,34452721.0,25734953.0,4,64076861060.43544
2020-11-24,1358,1919.1019287109,1919.1019287109,1919.1019287109,1919.1019287109,8949886.0,8949886.0,1,17175743484.342682
2020-11-25,1359,1856.83984375,1856.83984375,1856.83984375,1856.83984375,6837169.0,0.0,1,12695527817.652344
2020-12-03,1364,1883.4096679688,1901.35546875,1808.7352294922,1815.5146484375,105443032.0,90029223.0,5,199039795565.83447
2020-12-09,1368,1840.6885986328,1877.8763427734,1815.0661621094,1877.8763427734,18345684.0,12313511.0,4,33727595348.69786
2020-12-10,1369,1897.5668945312,1897.5668945312,1897.5668945312,1897.5668945312,4695216.0,4695216.0,1,8909486444.273203
2020-12-11,1370,1914.6153564453,1914.6153564453,1914.6153564453,1914.6153564453,5466598.0,5466598.0,1,10466432478.313164
2020-12-16,1373,1933.5083007812,1946.6685791016,1933.5083007812,1946.6685791016,10363567.0,10363567.0,3,20123154483.585224
2021-01-07,1388,1959.5295410156,2011.8714599609,1897.2180175781,1946.5189208984,47256068.0,21144233.0,15,92313172735.55806
2021-01-14,1393,1964.7637939453,1964.7637939453,1876.4306640625,1886.9488525391,22680766.0,8066535.0,5,43193496876.34725
2021-01-18,1395,1858.2856445312,1858.2856445312,1841.3865966797,1841.3865966797,7719792.0,0.0,2,14261005204.315845
2021-01-19,1396,1881.3159179688,1881.3159179688,1881.3159179688,1881.3159179688,4805514.0,4805514.0,1,9040689982.22192
2021-01-25,1400,1877.9261474609,1877.9261474609,1788.9947509766,1788.9947509766,19618623.0,0.0,4,35870403012.32823
2021-03-18,1436,1759.3842773438,2013.56640625,1707.7902832031,1824.8864746094,167075937.0,77265578.0,36,315770263305.46796
2021-04-20,1456,1828.6252441406,1828.6252441406,1692.5861816406,1692.5861816406,69732235.0,29781262.0,20,123394379950.10745
2021-05-26,1480,1730.8206787109,1805.9935302734,1701.5091552734,1735.4068603516,77480308.0,34560611.0,24,135330162648.4347
2021-07-01,1506,1771.8966064453,1809.4331054688,1700.7116699219,1710.9307861328,90894114.0,29469731.0,26,158835794536.45953
2021-08-05,1530,1709.9836425781,1766.4132080078,1636.7049560547,1766.4132080078,70736965.0,46111836.0,24,121256524778.32974
2021-09-09,1554,1771.8466796875,1813.2742919922,1692.9278564453,1813.2742919922,95200892.0,62425530.0,24,167490139598.94495
2021-09-21,1561,1835.4183349609,2005.8881835938,1835.4183349609,2005.8881835938,40768967.0,34887878.0,7,79427778444.9605
2021-12-14,1618,1980.5522460938,2205.384765625,1835.767578125,1835.767578125,183875081.0,77161340.0,57,370767471615.639
2022-02-25,1670,1862.6995849609,1951.6749267578,1732.1788330078,1852.0263671875,137872587.0,79669303.0,52,254598187212.2322
2022-04-04,1694,1838.1115722656,1838.1115722656,1707.5909423828,1831.4284667969,97218625.0,50475756.0,24,170155224834.33768
2022-05-18,1723,1797.6636962891,1842.1514892578,1703.2019042969,1842.1514892578,81825716.0,48406503.0,29,145136010957.5793
2022-06-01,1733,1778.9108886719,1941.3010253906,1778.9108886719,1860.4051513672,46849520.0,24923093.0,10,87398828907.67181
2022-06-06,1736,1852.9741210938,1864.5947265625,1852.9741210938,1864.5947265625,7067773.0,4403472.0,3,13128286438.245884
2022-06-08,1738,1853.4727783203,1853.4727783203,1840.8544921875,1840.8544921875,3177255.0,0.0,2,5870462090.233255
2022-07-18,1766,1860.5050048828,1860.5050048828,1638.3155517578,1841.0042724609,74272497.0,45519359.0,28,127236367444.44545
2022-07-26,1772,1830.3310546875,1830.3310546875,1757.1657714844,1757.1657714844,14691860.0,3349580.0,6,26565222365.555706
2022-09-28,1815,1749.6846923828,1950.9534912109,1749.6846923828,1789.1643066406,114614225.0,44445507.0,43,214955225577.93796
2022-12-09,1864,1761.9165039062,1962.1320800781,1761.9165039062,1884.4313964844,116532277.0,54119720.0,49,220229038613.0975
2022-12-26,1875,1862.1740722656,1869.6097412109,1810.07421875,1810.07421875,32567839.0,14114446.0,11,60058098747.48073
2023-01-06,1884,1817.4100341797,1829.3371582031,1783.3754882812,1783.3754882812,18284558.0,5904422.0,9,33135354429.404816
2023-01-16,1890,1808.4273681641,1808.4273681641,1776.0893554688,1781.3792724609,16135663.0,11131927.0,6,28842971218.246964
2023-02-16,1912,1794.2045898438,1795.6517333984,1709.8166503906,1784.5230712891,77666193.0,46911963.0,22,136408216217.11041
2023-02-22,1916,1755.8781738281,1755.8781738281,1697.2906494141,1697.2906494141,12288831.0,0.0,4,21214536315.006783
2023-04-11,1946,1703.8780517578,1842.9609375,1645.0908203125,1842.9609375,136894616.0,75597361.0,30,234093706487.95056
2023-08-18,2035,1840.515625,2010.4892578125,1748.8833007812,1748.8833007812,473444246.0,253920651.0,89,901994805262.4702
2023-09-13,2053,1758.4227294922,1822.6024169922,1756.8244628906,1822.6024169922,66511308.0,39931454.0,18,118248149665.15208
2023-10-25,2080,1819.5557861328,1819.5557861328,1717.4177246094,1726.158203125,100140689.0,31630315.0,27,175665760114.54077
2023-12-12,2112,1692.9943847656,1842.0311279297,1692.9943847656,1822.3526611328,102302400.0,59720341.0,32,180402158557.28046
2024-03-18,2177,1824.2005615234,1919.2464599609,1681.7567138672,1735.9973144531,312864495.0,138064871.0,65,558349099362.311
2024-04-08,2190,1747.7344970703,1788.7395019531,1729.2547607422,1786.4420166016,84650504.0,59812133.0,13,149027097726.6936
2024-05-23,2219,1778.6505126953,1840.7824707031,1545.0065917969,1707.1789550781,311631451.0,126902718.0,29,515388299565.7946
2024-06-26,2242,1701.5849609375,1796.1813964844,1636.1567382812,1796.1813964844,170664624.0,106808069.0,23,294156638251.22784
2024-07-11,2253,1828.5458984375,1851.1710205078,1767.6625976562,1842.4805908203,66380427.0,42236403.0,11,120720152335.8432
