date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2015-08-18,60,197.3487701416,234.1524353027,195.231048584,210.4563140869,946370293.0,516364478.0,60,204299003892.17575
2015-08-21,63,212.7969512939,212.7969512939,202.397857666,202.397857666,47935906.0,8877298.0,3,9829821109.71967
2015-11-16,118,184.9211273193,215.6057128906,184.9211273193,208.2717132568,836511562.0,521834519.0,55,165577839765.19916
2016-03-16,201,206.8116149902,240.0485839844,202.0857543945,227.765838623,1458640092.0,787101891.0,83,323085555528.3869
2016-03-21,204,229.0341033936,233.8356933594,229.0341033936,233.8356933594,43572050.0,43572050.0,3,10075929504.369843
2016-03-22,205,236.2139587402,236.2139587402,236.2139587402,236.2139587402,15333442.0,15333442.0,1,3621973035.93325
2016-03-28,207,232.0097351074,232.0097351074,230.0259857178,230.0259857178,34876612.0,0.0,2,8055866683.993643
2016-03-29,208,233.5990142822,233.5990142822,233.5990142822,233.5990142822,15871250.0,15871250.0,1,3707508355.4263663
2016-03-30,209,236.0335998535,236.0335998535,236.0335998535,236.0335998535,14453294.0,14453294.0,1,3411463012.5609922
2016-04-01,211,235.6165618896,235.6165618896,233.1932373047,233.1932373047,43214465.0,0.0,2,10152040204.407154
2016-04-12,218,233.3284759521,236.1125030518,231.502532959,236.1125030518,69556979.0,45885732.0,7,16260414837.546007
2016-05-16,239,240.3167266846,240.3167266846,218.427734375,220.0057373047,417246270.0,120651586.0,21,94509260432.91081
2016-07-20,285,218.4728240967,230.6120910645,209.647354126,230.6120910645,573369358.0,283748788.0,46,125882356141.09123
2016-08-12,302,226.8587188721,233.497543335,223.8492736816,233.497543335,189351017.0,118469457.0,17,43395500923.90699
2016-09-27,331,231.0403900146,250.3369598389,227.782989502,250.3369598389,541998953.0,327953485.0,29,128904730289.46375
2017-01-02,396,245.8622436523,250.4046020508,220.4115142822,244.611114502,908217268.0,456863645.0,65,213607655864.17114
2017-03-06,439,245.5804443359,294.2614440918,229.0115509033,294.2614440918,961014190.0,609525862.0,43,248385461856.14798
2017-05-18,488,294.171295166,324.277130127,280.8260192871,299.2208862305,1092866659.0,526603892.0,49,330651804868.0821
2017-06-23,514,297.3047485352,323.6797180176,292.5369567871,323.6797180176,444047496.0,338280388.0,26,136240038629.1696
2017-07-12,526,323.9727783203,340.643157959,311.089630127,340.643157959,215133121.0,165262489.0,12,70237452268.849
2017-07-19,531,345.8504638672,352.5875244141,345.3506164551,348.3157958984,93720944.0,74080777.0,5,32613345578.797337
2017-08-11,548,347.3955688477,374.9345397949,347.3955688477,351.3378295898,375028738.0,219587131.0,17,136342937151.40154
2017-09-12,568,357.4272766113,374.3437805176,348.1340332031,374.3437805176,311383993.0,211110807.0,20,113336551724.9483
2018-01-11,652,385.818359375,432.8754577637,354.87109375,426.1497802734,1192115008.0,668248009.0,84,483545968265.1524
2018-01-23,660,431.2622070312,446.8267211914,417.9471435547,446.8267211914,137804150.0,117597178.0,8,59768079802.828094
2018-02-02,667,439.1467285156,439.1467285156,410.9715270996,410.9715270996,105081494.0,12551686.0,7,45054636270.8102
2018-02-27,683,409.9717407227,431.9438476562,405.4046325684,431.9438476562,214891501.0,130773740.0,16,89642123013.91795
2018-04-25,721,433.7843322754,441.0326538086,401.1329345703,441.0326538086,543522750.0,297822880.0,38,227102904221.3848
2018-06-14,756,443.2366638184,458.051361084,414.5615844727,458.051361084,500202225.0,303123027.0,35,217339839496.6817
2018-07-11,775,460.8916015625,472.0708007812,429.4217529297,472.0708007812,360543796.0,188391115.0,19,162868008183.52988
2018-07-13,777,491.8615722656,499.7915344238,491.8615722656,499.7915344238,92037784.0,92037784.0,2,45581507824.28566
2018-07-18,780,489.0668029785,496.4968566895,489.0668029785,496.4968566895,38819864.0,24392335.0,3,19165457096.678276
2018-07-25,785,502.0864562988,512.9020996094,502.0864562988,506.7671508789,64994034.0,42438482.0,5,33000060409.38841
2018-08-02,791,504.7221984863,541.8497924805,504.7221984863,530.9432983398,124255530.0,96532926.0,6,65589730375.907295
2018-08-06,793,534.8515014648,541.9634399414,534.8515014648,541.9634399414,23321520.0,23321520.0,2,12536031653.67387
2018-08-13,798,538.1461791992,553.4834594727,538.1461791992,539.7366943359,59208629.0,32284451.0,5,32443524735.795837
2018-08-20,802,550.143371582,561.1862182617,545.6898193359,561.1862182617,49697562.0,36611538.0,4,27440167055.66389
2018-08-23,804,566.7757568359,576.8870849609,566.7757568359,576.8870849609,33352769.0,33352769.0,2,19079775001.96396
2018-09-03,811,580.5452880859,599.4044799805,558.5731811523,558.5731811523,151699823.0,45757812.0,7,87527070289.76471
2018-09-10,816,564.3900146484,581.0451660156,557.5961303711,570.7067260742,105236375.0,67210981.0,5,59944451099.546265
2018-09-19,822,562.4586181641,569.479675293,550.2114868164,550.2114868164,114739823.0,34876004.0,6,64239449927.377106
2018-09-21,823,553.2789306641,553.2789306641,553.2789306641,553.2789306641,41713856.0,41713856.0,1,23079397641.55625
2018-09-24,824,559.8910522461,559.8910522461,559.8910522461,559.8910522461,22098277.0,22098277.0,1,12372627562.35579
2018-09-28,828,559.2321166992,571.6610107422,559.2321166992,571.6610107422,83106769.0,61856256.0,4,47158002216.139084
2018-10-01,829,559.7319946289,559.7319946289,559.7319946289,559.7319946289,16039441.0,0.0,1,8977788303.662558
2018-10-03,830,547.6439208984,547.6439208984,547.6439208984,547.6439208984,16135428.0,0.0,1,8836469055.293829
2018-10-04,831,509.9936828613,509.9936828613,509.9936828613,509.9936828613,50774608.0,0.0,1,25894729329.758823
2018-10-17,840,476.6379089355,528.8756103516,476.6379089355,523.1951293945,259281368.0,130347552.0,9,130191755004.0823
2018-10-22,842,500.4731750488,500.4731750488,482.9091491699,482.9091491699,84404221.0,0.0,2,41736237160.03836
2018-11-07,854,479.2963867188,504.7449035645,468.4352722168,504.7449035645,271535995.0,147887283.0,12,131095622833.79926
2019-07-18,1023,496.9058532715,640.2357788086,490.7936401367,573.4332885742,3177692225.0,1635298542.0,169,1811121199605.5178
2019-07-31,1032,567.5938110352,581.9086303711,529.9890136719,529.9890136719,182836339.0,29092589.0,9,102241593373.74617
