date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2015-06-30,25,559.2212524414,566.5769042969,529.1696166992,540.977355957,147778276.0,71351154.0,25,80114633549.78911
2015-08-31,69,560.0439453125,593.8162231445,470.3016967773,495.3753051758,291489781.0,141790119.0,44,158274638255.92493
2015-09-01,70,468.3991699219,468.3991699219,468.3991699219,468.3991699219,8843551.0,0.0,1,4142311947.561989
2015-09-04,73,455.2282409668,475.0334777832,455.2282409668,456.5940856934,29158509.0,8651466.0,3,13457372175.083351
2015-09-11,78,438.8864135742,474.3993225098,438.8864135742,469.5211181641,49615171.0,24274962.0,5,22974491108.589233
2015-09-14,79,484.1068115234,484.1068115234,484.1068115234,484.1068115234,5537347.0,5537347.0,1,2680667400.468664
2015-09-15,80,470.1553039551,470.1553039551,470.1553039551,470.1553039551,9567400.0,0.0,1,4498163855.060024
2015-10-09,95,482.2043457031,515.1317749023,478.4969787598,478.4969787598,151640527.0,65833129.0,15,74716991798.2551
2015-10-12,96,475.1798400879,475.1798400879,475.1798400879,475.1798400879,5566595.0,0.0,1,2645133721.9341035
2016-01-18,161,478.9360046387,512.8391113281,364.1045532227,364.1045532227,613296790.0,273148947.0,65,272739484254.26196
2016-02-02,171,383.4219970703,413.8127746582,378.1535339355,381.3731079102,137802875.0,71093458.0,10,54484420499.70513
2016-02-18,183,371.275390625,407.4711914062,368.007019043,388.3488769531,147885245.0,77546289.0,12,57246424627.63383
2016-02-19,184,382.9341430664,382.9341430664,382.9341430664,382.9341430664,12915275.0,0.0,1,4945699764.591899
2016-03-17,202,387.4708251953,417.7153015137,366.592376709,417.7153015137,249013712.0,117649602.0,18,96126214846.08891
2016-06-03,253,425.4715576172,529.4247436523,411.3249206543,529.4247436523,462564097.0,260854675.0,51,212894517944.85748
2016-08-31,314,519.8635253906,587.7489013672,498.0583190918,587.7489013672,590488878.0,382246964.0,61,326736270305.8513
2016-10-13,341,587.5521240234,626.2034912109,510.8890686035,510.8890686035,266420056.0,90277607.0,27,150598533829.99908
2017-02-16,428,512.7108764648,531.8150024414,425.4126586914,485.6302185059,758934838.0,384663659.0,87,356018299919.9807
2017-12-19,636,481.641998291,559.4147949219,447.4423522949,550.564453125,1688474505.0,925161339.0,208,853060551495.173
2018-04-19,717,551.4096679688,616.6440429688,489.5066223145,510.0415344238,586021581.0,243874995.0,81,318074368047.2277
2018-05-23,740,502.881652832,550.2163696289,490.9982299805,517.3505249023,247367349.0,142090610.0,23,130585197800.65129
2018-08-20,802,531.4714355469,623.803894043,501.7878112793,620.9201660156,457686992.0,285263116.0,62,254454396601.7206
2018-10-22,842,632.2068481445,656.3714599609,549.7687988281,558.9176025391,509842324.0,227822201.0,40,310944829660.88586
2019-01-03,892,559.6137695312,638.0740356445,534.7033691406,604.5617675781,517393368.0,270398446.0,50,313779218660.4405
2019-01-24,907,616.1467895508,672.8789672852,616.1467895508,659.9513549805,136208215.0,103405302.0,15,89246174018.61284
2019-02-07,917,666.0173339844,726.0807495117,652.6422729492,726.0807495117,150810052.0,121147963.0,10,105570554864.59996
2019-07-22,1025,715.3906860352,818.2143554688,682.7734375,724.2941894531,912745786.0,443949609.0,108,687951832004.4413
2019-10-30,1090,724.841796875,744.1576538086,635.4313964844,744.1576538086,832703133.0,422249808.0,65,565802975998.3809
2020-01-13,1141,733.1555175781,756.8522949219,708.1146850586,734.2010498047,425399426.0,191538111.0,51,312962709221.6181
2020-03-12,1182,744.6555175781,751.9735717773,540.8933105469,540.8933105469,392242021.0,152802025.0,41,273704675412.76706
2020-03-20,1188,566.3323974609,566.3323974609,426.2925720215,426.2925720215,167981826.0,25599305.0,6,79792010395.30896
2020-03-24,1190,307.3109741211,307.3109741211,301.8348693848,301.8348693848,88304145.0,0.0,2,26859295561.927025
2020-03-30,1194,325.3822631836,366.5528869629,325.3822631836,366.5528869629,247780672.0,247780672.0,4,86412744543.08162
2020-05-19,1225,377.3558349609,476.7228393555,324.0381774902,352.9621276855,1287834421.0,566811345.0,31,520232864456.53174
2020-07-07,1259,360.9273986816,445.4093322754,335.4882507324,445.4093322754,1512630401.0,848276007.0,34,608605667387.8438
2020-08-26,1295,442.2231750488,476.8722229004,415.5394897461,461.3399047852,1066297559.0,650386234.0,36,470012834624.66296
2020-11-13,1351,470.997833252,607.7021484375,400.7041015625,607.7021484375,1432463722.0,777717571.0,56,696442905343.3564
2020-11-18,1354,610.4901123047,633.5396118164,610.4901123047,633.5396118164,54099454.0,54099454.0,3,34006275871.46725
2020-12-28,1380,608.8472900391,631.4487304688,579.9729614258,614.9705200195,544226497.0,277204423.0,26,329834735509.29114
2021-01-05,1386,627.4660644531,661.5674438477,617.7584228516,661.5674438477,94423358.0,71854635.0,6,60255267115.91129
2021-01-08,1389,651.4117431641,669.7817382812,651.4117431641,669.7817382812,50990009.0,30160364.0,3,33741038989.072575
2021-01-18,1395,664.0567016602,684.8161621094,654.1497802734,654.1497802734,72014038.0,28947796.0,6,48309935219.075325
2021-01-25,1400,665.848815918,672.91796875,641.7040405273,655.5438232422,77558159.0,56165936.0,5,51087344032.3137
2021-02-02,1405,629.3578491211,711.1016235352,629.3578491211,711.1016235352,179391405.0,123655565.0,5,121035411610.67526
2021-02-04,1407,730.6165771484,740.6728515625,730.6165771484,740.6728515625,44031650.0,44031650.0,2,32376309378.20456
2021-02-05,1408,716.4782104492,716.4782104492,716.4782104492,716.4782104492,31121503.0,0.0,1,22297878775.92941
2021-02-10,1411,732.9565429688,739.2789306641,731.6122436523,731.6122436523,53111441.0,37970697.0,3,39049063100.126816
2021-02-12,1413,736.8892822266,747.1445922852,736.8892822266,747.1445922852,27566152.0,27566152.0,2,20473886691.874546
2021-02-19,1418,790.555480957,790.555480957,746.3979492188,746.3979492188,96893865.0,37604472.0,5,74849790720.5796
2021-02-24,1421,716.328918457,746.1489868164,712.8441162109,746.1489868164,46135251.0,11207286.0,3,33323655210.367996
2021-02-25,1422,767.3068237305,767.3068237305,767.3068237305,767.3068237305,26635119.0,26635119.0,1,20437308559.57389
2021-02-26,1423,721.6557006836,721.6557006836,721.6557006836,721.6557006836,31306177.0,0.0,1,22592281098.6598
2021-03-01,1424,725.3893432617,725.3893432617,725.3893432617,725.3893432617,14301187.0,14301187.0,1,10373928645.79276
2021-03-03,1426,728.0776977539,750.6791992188,728.0776977539,750.6791992188,28107244.0,28107244.0,2,20771723603.94181
2021-03-04,1427,733.6036376953,733.6036376953,733.6036376953,733.6036376953,16896947.0,0.0,1,12395661785.144686
2021-03-10,1431,727.5798339844,757.4497070312,727.5798339844,757.4497070312,62586481.0,46228229.0,4,46387313239.38869
2021-03-16,1434,747.34375,747.34375,734.5494995117,734.5494995117,50168460.0,0.0,3,37209072244.890854
2021-03-22,1438,724.7422485352,724.7422485352,713.0930175781,713.0930175781,59822422.0,20377672.0,4,43038215679.81917
2021-04-26,1459,727.3806762695,727.3806762695,632.8426513672,697.4113769531,327515188.0,184212886.0,21,222384221377.18787
2021-05-14,1472,696.5151977539,716.2791137695,682.0283203125,682.0283203125,244028219.0,98286917.0,13,171819784133.9835
2021-05-26,1480,706.1731567383,737.934753418,702.8377075195,731.910949707,122728620.0,92543946.0,8,88130828521.75735
2021-07-29,1525,747.0947875977,770.7916259766,714.1384277344,714.1384277344,340642063.0,148284916.0,45,253305033762.5007
2021-11-18,1601,705.8246459961,841.4338378906,703.2857055664,703.2857055664,693010318.0,311843668.0,76,534195315082.2527
2021-11-24,1604,683.4223632812,683.4223632812,682.177734375,682.177734375,44779856.0,0.0,3,30576907384.44148
2021-11-26,1606,676.9505615234,676.9505615234,658.8792114258,658.8792114258,20013239.0,0.0,2,13362692290.02479
2021-12-03,1611,648.275390625,676.6517333984,648.275390625,670.0804443359,71086971.0,40884009.0,5,47076738083.376335
2021-12-06,1612,660.2233276367,660.2233276367,660.2233276367,660.2233276367,8022785.0,0.0,1,5296829809.613802
2021-12-07,1613,684.0197143555,684.0197143555,684.0197143555,684.0197143555,15123987.0,15123987.0,1,10345105267.656296
2021-12-21,1623,694.0758666992,709.4090576172,662.9614257812,662.9614257812,89386569.0,41610789.0,10,61786490087.00142
2021-12-22,1624,666.4462280273,666.4462280273,666.4462280273,666.4462280273,7489534.0,7489534.0,1,4991371683.982216
2022-01-07,1636,675.8551635742,727.4305419922,664.6042480469,727.4305419922,87211873.0,72093381.0,12,60659646608.039444
2022-04-04,1694,739.5775756836,806.2869262695,664.6540527344,780.6983642578,713151900.0,435135617.0,58,528133706440.62616
2022-05-06,1715,779.7027587891,798.3215942383,670.4786376953,670.4786376953,231797094.0,62987470.0,21,174610244726.7164
2022-07-07,1759,660.8208007812,690.6408081055,622.8363037109,656.2922973633,348267766.0,190054249.0,44,227421119235.3231
2022-07-25,1771,667.2612304688,728.6873779297,660.330871582,725.2969970703,115873233.0,89154644.0,12,79839204912.39098
2022-08-12,1784,704.4559326172,758.4032592773,704.4559326172,758.4032592773,102369464.0,57797064.0,13,74704593539.62672
2022-08-17,1786,762.4917602539,769.9206542969,762.4917602539,769.9206542969,14725888.0,14725888.0,2,11285380492.576443
2022-09-09,1802,762.8905639648,782.6346435547,726.6431884766,782.6346435547,124421383.0,73238856.0,16,93753793972.31769
2022-09-12,1803,798.739074707,798.739074707,798.739074707,798.739074707,15521649.0,15521649.0,1,12397747560.186832
2022-09-13,1804,803.2762451172,803.2762451172,803.2762451172,803.2762451172,9887516.0,9887516.0,1,7942406726.016237
2022-09-14,1805,800.7833251953,800.7833251953,800.7833251953,800.7833251953,10494713.0,0.0,1,8403991173.110342
2022-09-15,1806,787.7701416016,787.7701416016,787.7701416016,787.7701416016,5996899.0,0.0,1,4724177974.400494
2022-09-20,1809,787.0721435547,810.4559326172,787.0721435547,810.4559326172,31169229.0,19701878.0,3,24826191112.72106
2022-09-22,1811,804.2733764648,804.2733764648,786.9723510742,786.9723510742,14371359.0,0.0,2,11423479467.387566
2022-09-28,1815,766.4305419922,766.4305419922,714.427734375,714.427734375,45898106.0,0.0,4,33853016861.313366
2022-10-06,1820,716.9705200195,752.9685668945,716.9705200195,752.9685668945,42848010.0,36442365.0,5,31346357961.802284
2022-10-10,1822,753.5669555664,774.6572265625,753.5669555664,774.6572265625,21607194.0,21607194.0,2,16579980556.620804
2022-10-18,1828,783.3326416016,814.045715332,783.3326416016,814.045715332,76361778.0,55116222.0,6,61172991486.68786
2022-10-19,1829,827.5076293945,827.5076293945,827.5076293945,827.5076293945,10868663.0,10868663.0,1,8993901553.817715
2022-11-07,1841,823.5188598633,912.5668945312,823.5188598633,870.4860229492,182132363.0,109589970.0,12,160840535614.03384
2022-11-11,1844,871.2338867188,871.2338867188,841.3185424805,848.298828125,48476603.0,29520028.0,3,41224036248.53754
2022-11-14,1845,848.5979614258,848.5979614258,848.5979614258,848.5979614258,6985306.0,6985306.0,1,5927716431.535409
2022-11-15,1846,856.2263793945,856.2263793945,856.2263793945,856.2263793945,7124767.0,7124767.0,1,6100413452.439413
2022-11-18,1849,852.985534668,856.7747802734,852.985534668,856.7747802734,18496765.0,11974911.0,3,15817953338.991058
