date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2017-09-29,581,551.6680908203,687.7597045898,505.7608947754,581.397277832,1190888264.0,612562098.0,581,712393795416.7836
2018-02-01,666,586.0559082031,740.5080566406,586.0559082031,740.5080566406,241529842.0,162781050.0,85,161786545791.90228
2018-04-27,723,714.0861816406,799.7949829102,656.1897583008,799.7949829102,134502745.0,77282924.0,57,95127347843.23311
2018-06-14,756,809.6220703125,855.6518554688,765.7246704102,854.8175048828,76822804.0,51711758.0,33,62965724039.35434
2018-06-19,759,843.1361694336,847.2617797852,826.4024047852,826.4024047852,5993503.0,1496081.0,3,5028080160.491192
2018-06-22,762,838.4544067383,841.9772949219,819.1710205078,841.9772949219,11463038.0,7260518.0,3,9546362964.66918
2018-06-25,763,839.5668945312,839.5668945312,839.5668945312,839.5668945312,2984963.0,0.0,1,2506076116.2005343
2018-06-27,765,832.5211181641,832.5211181641,827.5612792969,827.5612792969,4274787.0,0.0,2,3548096019.658092
2018-07-06,772,841.5601196289,857.5060424805,821.9986572266,857.5060424805,16912853.0,12291123.0,7,14195851347.178728
2018-07-09,773,864.7371826172,864.7371826172,864.7371826172,864.7371826172,2472960.0,2472960.0,1,2138460463.125031
2018-07-10,774,862.6976928711,862.6976928711,862.6976928711,862.6976928711,1617650.0,0.0,1,1395542922.8729348
2018-07-11,775,863.1148071289,863.1148071289,863.1148071289,863.1148071289,2732003.0,2732003.0,1,2358032242.420576
2018-07-12,776,855.9182739258,855.9182739258,855.9182739258,855.9182739258,2173358.0,0.0,1,1860216827.9828289
2018-07-16,778,847.4133300781,847.4133300781,841.478515625,841.478515625,4198314.0,0.0,2,3546420357.9784584
2018-07-31,789,862.1334228516,874.750793457,843.4412841797,874.750793457,20451263.0,14248483.0,11,17540926101.117218
2018-08-14,799,868.9561767578,892.0878295898,851.7125854492,888.3026123047,25891447.0,15234707.0,10,22634473128.55351
2018-08-16,800,889.0504150391,889.0504150391,889.0504150391,889.0504150391,1832039.0,1832039.0,1,1628775033.3178177
2018-08-20,802,898.630065918,906.1537475586,898.630065918,906.1537475586,4123638.0,4123638.0,2,3719751612.5998135
2018-08-21,803,895.1720581055,895.1720581055,895.1720581055,895.1720581055,1557070.0,0.0,1,1393845556.5143309
2018-08-24,805,900.1254882812,904.9854736328,900.1254882812,904.9854736328,3613403.0,3613403.0,2,3260461695.7631865
2018-08-28,807,912.6026000977,916.3877563477,912.6026000977,916.3877563477,3095833.0,3095833.0,2,2830791709.658888
2018-09-03,811,919.518737793,919.518737793,885.8259277344,885.8259277344,8059831.0,1795568.0,4,7296965814.869804
2018-09-04,812,870.825378418,870.825378418,870.825378418,870.825378418,2067396.0,0.0,1,1800340904.0398595
2018-09-11,817,868.6290283203,910.032409668,868.6290283203,881.4800415039,13471421.0,9186542.0,5,11908701330.301329
2018-09-18,821,876.8069458008,889.6577758789,876.8069458008,884.6576538086,9798178.0,2803861.0,4,8668121505.348034
2018-09-19,822,886.8540649414,886.8540649414,886.8540649414,886.8540649414,2083160.0,2083160.0,1,1847458913.9233267
2018-10-04,831,897.1346435547,897.1346435547,739.8393554688,742.7367553711,37384720.0,12027264.0,9,30116319019.057373
2018-10-26,846,719.2311401367,726.8483276367,680.5849609375,680.5849609375,59800491.0,16438888.0,15,42082564060.12074
2018-11-30,869,700.4921875,743.2507324219,697.3145141602,739.1853027344,67088029.0,40899797.0,23,48325725390.45955
2019-02-27,930,711.2869873047,751.2884521484,583.8526000977,613.2461547852,237809928.0,105528286.0,61,157449411873.65808
2019-03-07,935,603.6663208008,627.8728637695,603.6663208008,627.8728637695,30150899.0,26195579.0,5,18578123812.494514
2019-04-09,956,626.3306274414,649.1820068359,610.6292724609,624.1810913086,66080249.0,40320524.0,21,41507342862.96793
2019-04-11,958,626.4241333008,628.7606201172,626.4241333008,628.7606201172,7362991.0,7362991.0,2,4623719766.33397
2019-04-15,960,633.854309082,638.52734375,633.854309082,638.52734375,5711334.0,5711334.0,2,3631409497.63155
2019-04-22,963,643.1069335938,643.1069335938,629.3682861328,629.3682861328,7483317.0,3002929.0,3,4782528750.222267
2019-05-08,973,622.2184448242,624.4614868164,581.0020751953,581.0020751953,31191416.0,5255577.0,10,18909245096.65306
2019-07-02,1011,584.5534667969,634.9291381836,565.6743164062,622.6856689453,107891838.0,59280271.0,38,65011646826.180145
2019-07-22,1025,625.489440918,628.1999511719,535.3262329102,535.3262329102,40576280.0,5792333.0,14,23435764733.191204
2019-11-22,1106,529.8298339844,584.272277832,479.2254943848,517.4157104492,311753865.0,149501670.0,81,164726160712.4893
2020-01-14,1142,519.1214599609,533.0518798828,479.2728271484,533.0518798828,125789453.0,85113189.0,36,63147339785.5147
2020-02-27,1173,539.9223022461,553.7579345703,467.6641540527,467.6641540527,97466253.0,34815914.0,31,50335036328.640625
2020-03-19,1187,433.1223754883,454.2075500488,297.7509460449,297.7509460449,86967626.0,30032758.0,14,34830693995.4892
2020-05-06,1216,305.7111816406,366.8818359375,254.9172363281,366.8818359375,224846780.0,146724857.0,29,70242870612.7091
2020-05-26,1229,379.6750793457,406.683013916,357.4526977539,406.683013916,107552445.0,71397621.0,13,40645642634.03032
2020-06-02,1234,409.857635498,438.6187744141,409.857635498,438.6187744141,42768675.0,33229640.0,5,18126742646.415516
2020-06-12,1242,459.703918457,481.8314819336,446.1999816895,481.8314819336,63128845.0,46495116.0,8,29155171531.48216
2020-06-26,1252,481.5471801758,489.3652954102,471.5495300293,475.1505737305,81697136.0,16247224.0,10,39200244006.464714
2020-07-06,1258,480.8838500977,540.6804199219,472.8288574219,540.6804199219,60162264.0,51171399.0,6,30398369830.80034
2020-08-12,1285,530.6827392578,604.290222168,516.6575927734,604.290222168,168750454.0,108111505.0,27,95246384785.68596
2020-10-19,1332,600.9591674805,622.5631713867,547.3301391602,568.6010131836,275480545.0,135366559.0,47,162983225764.7449
2020-11-17,1353,573.169128418,606.4791259766,563.3665771484,606.4791259766,100198165.0,67628601.0,21,58397911248.686775
2020-12-09,1368,671.6715087891,718.5433349609,669.9108886719,718.5433349609,130620386.0,91116063.0,15,89818446480.35426
2021-01-14,1393,700.6036376953,789.8266601562,652.8275756836,789.8266601562,147352871.0,99806021.0,25,105097647424.78908
2021-01-25,1400,780.0716552734,784.6874389648,756.18359375,756.18359375,30842009.0,4502291.0,7,23754155520.760567
2021-02-25,1422,732.7714233398,883.5703735352,713.4041137695,817.5215454102,158775490.0,95694769.0,22,130260337809.79637
2021-06-22,1499,767.4613647461,822.0897827148,705.3621826172,737.7679443359,368757976.0,179571167.0,77,283016116107.01465
2021-09-13,1555,744.1920166016,769.2662963867,701.319152832,717.535949707,162259448.0,80607515.0,56,120138252002.51155
2021-10-04,1570,722.0112915039,809.5438232422,710.3178100586,809.5438232422,61945417.0,46389611.0,15,47078512346.155205
2021-11-03,1591,811.3724365234,900.2042236328,802.7587280273,817.098815918,89118422.0,47379350.0,21,76678740257.62169
2021-12-03,1611,840.0526733398,924.2167358398,803.3361816406,805.5016479492,107690569.0,59849111.0,20,93029174444.96013
2022-03-07,1675,791.2577514648,866.9524536133,664.6026000977,664.6026000977,197121442.0,100413935.0,64,158877113112.57404
2022-03-30,1691,674.3231811523,764.5504760742,674.3231811523,763.5399169922,60125442.0,46078374.0,16,44081883595.58115
2022-04-18,1702,776.2438964844,841.2556762695,776.2438964844,841.2556762695,39063914.0,34091721.0,11,31605186594.910786
2022-06-01,1733,839.7158203125,1007.9957885742,832.7382202148,1007.9957885742,130896029.0,88815423.0,31,118345908506.73627
2022-06-09,1739,1005.3011474609,1005.8303833008,989.9985351562,1005.8303833008,19399711.0,12657371.0,6,19432490841.43268
2022-07-15,1765,997.5534667969,1139.9897460938,945.7752075195,1139.9897460938,122051670.0,79144023.0,26,126786544385.63106
2022-07-27,1773,1131.1420898438,1153.3585205078,1104.3558349609,1106.5435791016,23238807.0,12348870.0,8,26213723376.467926
2022-07-29,1775,1117.287109375,1132.1628417969,1117.287109375,1132.1628417969,4160247.0,4160247.0,2,4681371737.1357975
2022-08-02,1777,1203.4304199219,1219.7160644531,1203.4304199219,1219.7160644531,18300192.0,18300192.0,2,22114636495.605156
2022-08-03,1778,1218.9383544922,1218.9383544922,1218.9383544922,1218.9383544922,3820503.0,0.0,1,4656957640.1525135
2022-08-08,1781,1226.8137207031,1241.3005371094,1201.6319580078,1241.3005371094,14254596.0,8488299.0,3,17420940514.50328
2022-08-10,1782,1232.8903808594,1232.8903808594,1232.8903808594,1232.8903808594,2530492.0,0.0,1,3119819245.641665
2022-08-16,1785,1231.0915527344,1252.5789794922,1224.5288085938,1252.5789794922,10518904.0,4085782.0,3,13015505584.12383
2022-08-19,1788,1238.9185791016,1238.9185791016,1205.0347900391,1205.0347900391,7370170.0,0.0,3,9012007457.146385
2022-09-02,1797,1192.6867675781,1279.4622802734,1192.6867675781,1279.4622802734,30419691.0,23637248.0,9,37982196940.31134
2022-09-16,1807,1283.9348144531,1285.2473144531,1215.4379882812,1215.4379882812,34902150.0,8758451.0,10,43769251712.80197
2022-09-21,1810,1252.9193115234,1270.4201660156,1252.9193115234,1270.4201660156,11145176.0,11145176.0,3,14067107977.326523
2022-10-28,1835,1274.0660400391,1275.2814941406,1195.4580078125,1275.2814941406,65887853.0,37255958.0,25,80531633821.43356
2022-11-01,1837,1311.20703125,1316.505859375,1311.20703125,1316.505859375,7712365.0,7712365.0,2,10130552226.378906
2022-11-04,1840,1314.8529052734,1314.8529052734,1298.3729248047,1301.1925048828,6435802.0,2204968.0,3,8400174257.308748
2022-11-11,1844,1313.8321533203,1313.8321533203,1251.4122314453,1251.4122314453,13160625.0,2599224.0,4,16782407330.036085
2022-12-15,1868,1242.7104492188,1269.3991699219,1184.4713134766,1251.2663574219,63545846.0,32877417.0,24,78231640821.76656
2022-12-23,1874,1216.896484375,1254.8637695312,1190.6451416016,1190.6451416016,10913792.0,2767603.0,6,13355816473.224606
2023-01-09,1885,1202.75,1274.0174560547,1200.0275878906,1274.0174560547,20772999.0,15240066.0,11,25478904698.79477
2023-02-02,1902,1278.44140625,1340.5208740234,1275.1356201172,1314.9016113281,37140148.0,24268911.0,17,48138709517.40202
2023-05-12,1967,1349.5145263672,1349.5145263672,1097.0153808594,1240.5714111328,156522021.0,82031282.0,65,188467304397.5925
2023-05-26,1977,1250.0024414062,1250.0024414062,1210.9655761719,1246.3076171875,18991594.0,15519776.0,10,23465147632.61937
2023-06-01,1981,1293.2685546875,1293.2685546875,1282.3304443359,1282.3304443359,16673352.0,6185862.0,4,21472109814.41087
2023-06-02,1982,1304.2066650391,1304.2066650391,1304.2066650391,1304.2066650391,2313841.0,2313841.0,1,3017726854.040736
2023-06-05,1983,1356.7093505859,1356.7093505859,1356.7093505859,1356.7093505859,5105293.0,5105293.0,1,6926398750.580741
2023-06-08,1986,1372.0711669922,1372.0711669922,1342.7572021484,1342.7572021484,6603147.0,2335838.0,3,8996293724.191856
2023-06-15,1991,1332.6456298828,1354.1329345703,1332.6456298828,1354.1329345703,8412368.0,4014456.0,5,11275342857.17206
2023-07-03,2002,1364.9250488281,1427.2476806641,1335.1734619141,1427.2476806641,24576083.0,16177760.0,11,33792448119.56314
2023-07-06,2005,1423.8447265625,1505.8560791016,1423.8447265625,1505.8560791016,8681172.0,7085472.0,3,12837714315.663767
2023-07-07,2006,1520.7803955078,1520.7803955078,1520.7803955078,1520.7803955078,6905845.0,6905845.0,1,10502273690.415564
2023-07-14,2011,1508.3840332031,1539.3786621094,1508.3840332031,1535.3084716797,10532372.0,6081238.0,5,16080757368.81644
2023-07-17,2012,1525.1329345703,1525.1329345703,1525.1329345703,1525.1329345703,1520990.0,0.0,1,2319711942.1520805
2023-07-18,2013,1523.5444335938,1523.5444335938,1523.5444335938,1523.5444335938,1059058.0,0.0,1,1613521920.7529826
2023-07-24,2017,1533.2236328125,1535.6062011719,1512.4259033203,1535.6062011719,6417948.0,4749165.0,4,9811891154.814993
2023-07-27,2020,1554.3687744141,1554.3687744141,1436.8791503906,1436.8791503906,15976971.0,1996604.0,3,23394796795.63938
2023-07-31,2022,1457.130859375,1464.4769287109,1457.130859375,1464.4769287109,7174935.0,7174935.0,2,10472896329.124786
2023-08-03,2025,1482.4949951172,1482.4949951172,1458.4709472656,1458.4709472656,9595033.0,4184243.0,3,14145717950.453814
2023-08-22,2037,1454.0036621094,1562.0625,1454.0036621094,1539.2296142578,41747248.0,26564113.0,12,63177181332.62012
2023-08-23,2038,1531.2381591797,1531.2381591797,1531.2381591797,1531.2381591797,1405076.0,0.0,1,2151505987.747576
2023-08-30,2043,1530.9899902344,1571.6918945312,1509.0010986328,1571.6918945312,10164901.0,6598434.0,5,15697639312.799751
2023-08-31,2044,1563.9487304688,1563.9487304688,1563.9487304688,1563.9487304688,3512885.0,0.0,1,5493972036.03289
2023-11-29,2103,1580.3782958984,1629.5185546875,1444.0267333984,1607.3309326172,145060834.0,78134831.0,59,224346563335.72424
2023-11-30,2104,1635.7727050781,1635.7727050781,1635.7727050781,1635.7727050781,5214960.0,5214960.0,1,8530489226.074088
2023-12-05,2107,1613.6844482422,1673.7944335938,1613.6844482422,1673.7944335938,8914718.0,6424963.0,3,14684753572.302082
2023-12-06,2108,1690.0255126953,1690.0255126953,1690.0255126953,1690.0255126953,2279220.0,2279220.0,1,3851939949.0453815
2023-12-11,2111,1680.3464355469,1680.3464355469,1640.1903076172,1640.1903076172,6440896.0,0.0,3,10694653526.396864
2023-12-15,2115,1623.5125732422,1712.4114990234,1623.5125732422,1712.4114990234,11483790.0,9432263.0,4,19280743633.329754
2023-12-19,2117,1698.3645019531,1698.3645019531,1686.9976806641,1686.9976806641,3399646.0,0.0,2,5754966650.199604
2024-02-20,2159,1634.978515625,1840.1761474609,1583.6047363281,1840.1761474609,114815206.0,68506768.0,42,191615946305.4266
2024-02-22,2161,1846.1325683594,1896.4639892578,1846.1325683594,1896.4639892578,7826357.0,7826357.0,2,14617612314.290962
2024-03-04,2168,1915.9213867188,1958.6088867188,1887.8272705078,1907.0861816406,21160726.0,15068903.0,7,40686714333.57593
2024-03-06,2170,1925.1539306641,1956.3256835938,1925.1539306641,1956.3256835938,3881567.0,3881567.0,2,7524770014.268233
2024-03-19,2178,1883.7570800781,1883.7570800781,1786.4196777344,1830.4969482422,42518499.0,8978719.0,8,79081408394.19203
2024-03-21,2180,1830.9934082031,1852.2873535156,1830.9934082031,1852.2873535156,3623375.0,3623375.0,2,6678517237.322907
2024-03-28,2184,1865.1433105469,1907.3840332031,1850.4012451172,1907.3840332031,15867185.0,11774441.0,4,29704157053.876305
2024-04-01,2185,1902.0231933594,1902.0231933594,1902.0231933594,1902.0231933594,2765845.0,0.0,1,5260701339.23713
2024-04-02,2186,1957.6162109375,1957.6162109375,1957.6162109375,1957.6162109375,3431715.0,3431715.0,1,6717980915.317383
2024-04-04,2188,1974.8400878906,1988.142578125,1974.8400878906,1988.142578125,6623290.0,6623290.0,2,13119951432.150787
2024-04-10,2192,1998.6656494141,2075.7014160156,1998.6656494141,2061.1083984375,10682546.0,8401732.0,4,21891987061.49904
2024-04-12,2193,2055.896484375,2055.896484375,2055.896484375,2055.896484375,4008660.0,0.0,1,8241390001.0546875
2024-04-15,2194,2038.5236816406,2038.5236816406,2038.5236816406,2038.5236816406,2024919.0,0.0,1,4127845334.904002
2024-04-18,2196,2016.5347900391,2016.5347900391,2010.2309570312,2010.2309570312,5521592.0,0.0,2,11112167665.482563
2024-04-23,2199,2067.7595214844,2075.4533691406,2047.607421875,2047.607421875,8588555.0,5702419.0,3,17719748225.442158
2024-05-03,2206,2043.4874267578,2177.0593261719,2030.0360107422,2177.0593261719,23643331.0,18761013.0,7,49897352733.54651
2024-05-10,2211,2208.7770996094,2208.7770996094,2166.5363769531,2177.1091308594,12877206.0,6110269.0,5,28155625373.46643
2024-05-16,2215,2168.373046875,2354.5100097656,2168.373046875,2354.5100097656,16419363.0,13843790.0,4,37615750578.52434
2024-05-22,2218,2496.3217773438,2504.3132324219,2496.3217773438,2502.7248535156,16518658.0,13543737.0,3,41284880659.344986
2024-05-23,2219,2590.2341308594,2590.2341308594,2590.2341308594,2590.2341308594,4715263.0,4715263.0,1,12213635158.578487
2024-05-29,2223,2560.9982910156,2560.9982910156,2515.2331542969,2515.2331542969,10517454.0,1549203.0,4,26667953414.00569
2024-06-14,2235,2475.3752441406,2907.3125,2475.3752441406,2907.3125,49802175.0,30468213.0,12,133257273681.92831
2024-06-21,2239,2940.3703613281,2940.3703613281,2819.3068847656,2819.3068847656,20824689.0,4887512.0,4,59755144339.70323
2024-07-18,2257,2894.60546875,2925.5,2698.0500488281,2819.4499511719,59851340.0,28207796.0,18,167749757321.4002
2024-07-26,2263,2749.3000488281,2887.8000488281,2749.3000488281,2887.8000488281,13309060.0,8990410.0,6,37467475241.12412
2024-07-29,2264,2933.0,2933.0,2933.0,2933.0,2388937.0,2388937.0,1,7006752221.0
2024-07-30,2265,2922.1000976562,2922.1000976562,2922.1000976562,2922.1000976562,2290006.0,0.0,1,6691626756.233284
2024-08-02,2268,2907.8000488281,2907.8000488281,2749.6499023438,2749.6499023438,12251961.0,0.0,3,34750482724.0789
2024-08-14,2276,2678.9499511719,2749.1499023438,2632.9499511719,2745.25,20455830.0,11333309.0,8,55147731834.536934
2024-09-30,2308,2840.4499511719,3183.6499023438,2654.25,3094.8999023438,97110071.0,65227602.0,32,280447233672.0661
2024-10-15,2318,3165.5,3194.3000488281,3017.4499511719,3155.8000488281,31602847.0,19998762.0,10,98946764001.2091
2024-10-22,2323,3068.0,3068.0,2887.1999511719,2887.1999511719,18257644.0,5059952.0,5,54174606357.747116
2024-11-08,2336,2793.5,2974.8999023438,2707.6999511719,2974.8999023438,55713400.0,30180918.0,13,157239289798.56644
2024-12-02,2350,2930.6000976562,3045.6000976562,2798.9499511719,3016.3999023438,50112855.0,30696400.0,14,147562133061.24124
2024-12-05,2353,3027.3000488281,3071.6000976562,3027.3000488281,3071.6000976562,9469953.0,9469953.0,3,28851569002.594234
2024-12-18,2362,3073.0,3084.8500976562,3041.5,3051.1999511719,20345365.0,13942623.0,9,62377999226.483795
2024-12-20,2364,3014.6499023438,3014.6499023438,2906.3500976562,2906.3500976562,10418726.0,0.0,2,30537394701.196003
2024-12-26,2367,2909.3000488281,2975.6499023438,2909.3000488281,2975.6499023438,6163217.0,6163217.0,3,18110162328.2667
2024-12-31,2370,3049.4499511719,3049.4499511719,3002.8999023438,3007.1000976562,6163001.0,3826726.0,3,18619942602.406593
2025-01-03,2373,3082.0,3211.1000976562,3082.0,3190.5500488281,8241921.0,5984703.0,3,26201505484.850803
2025-01-15,2381,3105.6999511719,3126.5,2960.25,2960.25,19625771.0,7264065.0,8,60175964521.38313
2025-01-29,2391,2980.6000976562,2980.6000976562,2801.3999023438,2924.3500976562,25600637.0,14645605.0,10,73490384601.76318
2025-01-30,2392,2971.4499511719,2971.4499511719,2971.4499511719,2971.4499511719,3055352.0,3055352.0,1,9078825551.212967
2025-01-31,2393,2989.8500976562,2989.8500976562,2989.8500976562,2989.8500976562,2412370.0,2412370.0,1,7212624680.082887
2025-02-01,2394,3076.75,3076.75,3076.75,3076.75,2674573.0,2674573.0,1,8228992477.75
2025-02-07,2399,3173.3000488281,3198.4499511719,3139.9499511719,3198.4499511719,16922200.0,12316651.0,5,53814778464.1914
2025-02-11,2401,3137.25,3137.25,3085.9499511719,3085.9499511719,6323063.0,0.0,2,19710303912.13092
2025-02-19,2407,2987.1999511719,2987.1999511719,2757.3999023438,2757.3999023438,18797659.0,0.0,6,54233456099.02219
2025-03-06,2417,2839.4499511719,2839.4499511719,2585.1000976562,2742.3999023438,47741322.0,28581071.0,10,128500541713.95041
2025-04-04,2436,2727.8500976562,2828.1000976562,2596.5500488281,2596.5500488281,59049711.0,13879568.0,19,159590657273.29395
2025-06-06,2477,2491.25,3144.3000488281,2491.25,3106.5,115590249.0,66489373.0,41,337310532294.471
