date_time,tick_num,open,high,low,close,volume,cum_buy_volume,cum_ticks,cum_dollar_value
2016-08-05,289,3386.0678710938,4561.3603515625,2960.8298339844,4520.7421875,208996351.0,99699765.0,289,790973980876.7545
2016-09-08,311,4566.5756835938,5056.7631835938,4422.078125,5056.7631835938,14343183.0,10286830.0,22,66331104216.436455
2016-10-03,327,4977.1723632812,5233.2622070312,4909.0048828125,5233.2622070312,10425603.0,6360662.0,16,52890380667.861725
2016-10-06,330,5232.3408203125,5260.3911132812,5232.3408203125,5260.3911132812,1526504.0,1061591.0,3,8004346394.884289
2016-10-21,339,5235.8413085938,5267.8520507812,5157.8168945312,5204.8896484375,3118128.0,1671102.0,9,16244507342.315897
2016-10-26,342,5263.568359375,5406.5380859375,5263.568359375,5406.5380859375,1342720.0,1342720.0,3,7173093217.49707
2016-10-27,343,5398.29296875,5398.29296875,5398.29296875,5398.29296875,1864862.0,0.0,1,10067071422.289062
2016-10-28,344,5413.03125,5413.03125,5413.03125,5413.03125,935542.0,935542.0,1,5064118081.6875
2016-11-10,352,5414.828125,5414.828125,4908.54296875,4908.54296875,6410530.0,2281773.0,8,33254619311.36569
2016-11-15,354,4729.6025390625,4729.6025390625,4464.6235351562,4464.6235351562,3852391.0,0.0,2,17479953416.047714
2016-11-29,364,4597.458984375,4687.1357421875,4410.1357421875,4687.1357421875,9270565.0,6429042.0,10,42073303154.087776
2016-11-30,365,4850.96875,4850.96875,4850.96875,4850.96875,1270618.0,1270618.0,1,6163728211.1875
2016-12-02,367,4838.1655273438,4838.1655273438,4668.6665039062,4668.6665039062,1994164.0,0.0,2,9517194645.350609
2016-12-16,377,4792.888671875,4822.4125976562,4713.390625,4779.7158203125,6065781.0,4099521.0,10,28931495352.624996
2016-12-20,379,4711.916015625,4711.916015625,4705.4223632812,4705.4223632812,746794.0,0.0,2,3516378112.330059
2016-12-28,385,4732.919921875,4818.958984375,4683.681640625,4818.958984375,2994866.0,2084295.0,6,14290709866.082468
2016-12-29,386,4895.9243164062,4895.9243164062,4895.9243164062,4895.9243164062,655325.0,655325.0,1,3208421602.648893
2017-01-09,393,4900.2993164062,5212.5356445312,4900.2993164062,5212.5356445312,4156402.0,2932264.0,7,21152171939.07029
2017-01-10,394,5227.5971679688,5227.5971679688,5227.5971679688,5227.5971679688,410444.0,410444.0,1,2145635892.0097861
2017-01-19,401,5308.2001953125,5322.0185546875,5222.5766601562,5267.6684570312,3228533.0,1508470.0,7,16996563362.333956
2017-01-24,404,5222.162109375,5285.0327148438,5222.162109375,5285.0327148438,1043408.0,599128.0,3,5476318143.826201
2017-01-27,406,5345.232421875,5449.6489257812,5345.232421875,5449.6489257812,1725699.0,1725699.0,2,9284500752.799776
2017-02-03,411,5430.3510742188,5692.1982421875,5429.7055664062,5633.4711914062,2959385.0,1212008.0,5,16620590362.405743
2017-02-06,412,5665.0224609375,5665.0224609375,5665.0224609375,5665.0224609375,322223.0,322223.0,1,1825400532.430664
2017-02-09,415,5723.5180664062,5723.5180664062,5671.8393554688,5671.8393554688,1378406.0,456427.0,3,7855879757.576663
2017-02-13,417,5630.5234375,5630.5234375,5547.3862304688,5547.3862304688,689146.0,0.0,2,3846609155.604024
2017-03-01,428,5471.7114257812,5612.9291992188,5400.6420898438,5453.0576171875,5149991.0,1512093.0,11,28378939922.952663
2017-06-12,497,5452.2744140625,6876.521484375,5401.9775390625,6792.5087890625,33775504.0,19953403.0,69,201796724923.50485
2017-08-02,533,6769.7553710938,7236.935546875,6617.2075195312,7181.1118164062,15884521.0,9605881.0,36,109055075038.5923
2017-09-11,559,7127.5908203125,7575.6982421875,6869.6586914062,7575.6982421875,9937470.0,6164393.0,26,70865371437.46732
2017-10-11,580,7586.9560546875,7590.0717773438,7201.2583007812,7280.5278320312,8275833.0,2960601.0,21,61277903385.30854
2017-11-28,613,7354.123046875,8023.9184570312,7193.0239257812,8023.9184570312,12757917.0,8357601.0,33,96798391403.67114
2017-12-11,622,8067.8330078125,8498.09765625,7908.7827148438,8498.09765625,4684228.0,3646016.0,9,38385575978.97951
2018-01-04,639,8495.8173828125,9119.326171875,8478.5126953125,8732.9775390625,11204769.0,3840806.0,17,99338911098.3291
2018-02-01,658,8777.263671875,8960.4150390625,8632.4482421875,8747.490234375,10697745.0,5076234.0,19,93835991134.50684
2018-02-20,670,8364.86328125,8483.2578125,8115.5639648438,8115.5639648438,6419245.0,1776049.0,12,53443773143.33403
2018-04-09,701,8171.4799804688,8645.892578125,8008.1943359375,8645.892578125,16370174.0,10048450.0,31,134512998142.76651
2018-04-20,710,8628.0263671875,8655.056640625,8396.869140625,8396.869140625,2910640.0,589067.0,9,24823998577.145508
